column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50,column51,column52,column53,column54,column55,column56,column57,column58,column59,column60,column61,column62,column63,column64,column65,column66,column67,column68,column69,column70,column71,column72,column73,column74,column75,column76,column77,column78,column79,column80
32,1,17,34,10,1,2,0,4,5,4,3,4,3,0,0,2,2,4,1,2,1,0,3,1,3,2,3,2,1,0,1,4,2,2,3,2,0,3,1,3,0,0,2,0,1,4,0,3,3,0,4,0,3,1,0,3,1,3,2,3,4,3,1,3,0,0,1,0,0,2,2,4,4,4,2,4,1,0,0
34,4,81,74,0,0,3,2,11,0,3,3,4,0,0,0,0,4,2,3,1,1,0,3,0,4,0,3,0,1,0,4,3,1,0,0,0,0,3,3,0,1,4,1,4,1,1,3,3,0,0,0,1,2,2,1,1,0,1,2,0,0,0,0,2,0,0,4,4,2,0,0,3,0,1,2,4,0,3,1
1,2,26,80,2,0,2,2,5,2,1,1,3,0,2,1,2,1,3,2,3,1,3,2,3,2,1,4,4,4,2,0,1,4,0,0,4,4,4,2,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,2,2,1,0,0,3,2,0,3,0,3,3,1,3,2,3,4,2,2,3,2,4,1,1,1
82,4,21,97,17,3,2,2,23,2,3,3,0,0,2,1,1,4,3,3,1,4,0,4,3,2,0,4,2,3,3,0,1,4,4,4,3,4,0,4,3,2,0,2,0,1,1,3,4,0,0,1,2,4,1,2,4,0,1,1,0,2,0,4,4,0,4,1,3,0,2,2,3,3,4,1,1,1,2,3
11,4,86,18,5,2,2,3,6,0,4,2,0,2,2,1,4,3,3,1,2,3,4,2,2,0,1,2,0,2,4,0,4,0,2,2,4,0,0,1,3,0,3,0,0,1,2,2,0,1,1,2,0,1,0,2,4,2,3,2,3,1,0,0,4,0,2,4,1,2,3,0,0,4,1,1,4,2,1,3
78,1,26,80,19,3,3,0,18,7,1,0,2,2,4,1,2,2,4,0,4,1,3,2,2,0,1,2,3,3,0,4,4,3,3,0,4,2,2,0,4,4,1,0,2,0,0,2,2,3,1,0,0,0,4,4,1,3,3,2,0,2,3,0,0,2,2,1,0,1,3,0,2,2,1,0,1,4,0,0
8,1,58,22,7,4,1,1,11,1,2,2,0,1,3,4,2,0,2,3,1,3,2,2,3,2,1,1,2,2,0,4,3,1,4,4,3,1,2,2,1,2,2,0,2,0,0,2,2,0,1,0,1,0,3,0,0,0,4,0,4,2,1,3,1,2,1,0,2,1,2,1,3,0,0,1,3,4,1,4
34,0,46,17,17,1,0,2,10,7,3,2,2,0,2,1,0,0,3,4,3,0,1,3,3,2,2,4,0,3,3,3,1,0,1,3,4,4,4,4,4,2,4,1,4,1,1,0,2,0,1,4,0,0,1,3,4,0,1,1,0,0,4,0,0,1,0,2,0,3,4,3,3,2,3,2,1,2,1,3
73,2,41,54,8,4,2,2,2,8,3,1,1,4,3,4,0,1,0,2,4,3,2,2,1,3,1,2,0,3,0,1,1,1,1,3,2,1,1,3,0,1,1,2,2,1,2,0,3,4,1,4,2,1,0,0,1,3,0,2,0,2,4,1,0,2,0,4,4,0,1,2,3,1,1,0,4,1,4,1
13,1,12,5,5,1,0,0,4,5,2,3,2,5,4,3,0,3,4,0,4,2,2,0,3,2,4,2,3,3,3,4,0,2,2,2,4,1,1,4,3,0,2,4,4,1,4,1,2,2,0,3,0,0,0,0,1,2,0,1,0,0,1,1,1,0,0,0,4,4,3,1,0,3,1,2,3,4,0,4
87,2,97,44,1,2,2,0,22,3,3,0,1,2,4,3,2,0,2,2,0,0,1,3,1,3,3,0,2,0,0,3,1,2,3,1,4,0,0,3,0,4,1,1,0,0,0,2,0,1,0,2,3,1,4,2,4,2,2,2,0,1,1,3,2,1,0,0,0,0,0,0,3,0,1,4,4,2,1,4
6,3,52,68,5,2,3,2,23,2,3,1,2,5,4,1,4,4,1,2,0,1,1,1,4,1,4,3,2,3,3,1,1,1,4,4,1,2,2,0,3,2,0,0,0,3,1,1,1,3,4,1,1,4,0,0,0,1,3,2,1,2,0,1,1,0,0,1,4,3,0,0,0,2,2,3,3,1,1,4
44,1,94,64,12,0,2,2,23,2,2,0,0,0,1,2,3,1,0,0,4,4,4,4,2,0,3,0,0,3,3,2,1,2,2,2,4,2,2,0,2,0,4,0,0,3,0,1,3,1,1,1,0,0,3,4,2,3,3,0,3,3,4,1,2,1,4,4,1,2,0,2,4,3,2,1,4,1,2,4
20,2,52,68,5,4,1,2,16,8,0,0,0,3,1,2,1,1,3,3,1,3,0,0,1,3,0,4,2,1,0,0,4,0,1,3,3,0,3,3,1,4,0,0,1,0,2,4,4,0,0,4,0,1,0,1,0,4,0,4,4,0,2,0,4,0,0,0,0,0,4,0,0,3,1,1,1,4,2,1
33,2,99,0,5,2,2,2,8,7,0,3,0,4,2,1,1,4,3,0,4,0,1,3,1,3,2,3,2,2,4,1,1,1,4,4,4,1,1,2,4,1,2,4,4,0,2,0,2,0,1,1,0,0,0,0,1,0,3,0,3,2,0,4,4,2,1,2,2,3,2,0,1,3,1,1,0,4,2,0
67,1,46,17,13,4,2,2,11,0,3,1,1,4,4,3,4,2,1,3,1,2,0,0,0,4,1,4,4,2,4,3,1,0,2,2,4,1,1,3,3,3,1,3,1,1,0,3,2,0,2,4,0,0,0,2,1,4,1,2,0,1,2,2,3,4,0,0,1,1,2,2,0,4,1,3,1,2,0,0
12,3,93,73,8,0,2,2,12,0,3,3,3,1,1,2,1,3,0,2,0,1,2,4,2,0,0,3,0,0,1,3,3,3,1,3,3,3,0,1,2,0,4,0,0,3,1,2,4,1,1,4,2,2,0,0,1,1,1,0,3,0,2,0,0,3,0,0,1,1,2,0,2,2,4,1,2,2,4,0
70,0,56,65,8,0,2,2,13,9,1,1,1,2,0,0,1,2,4,1,2,0,3,2,3,2,0,4,0,1,0,1,3,3,3,1,2,1,1,0,0,0,4,0,0,3,0,1,2,2,0,0,3,1,2,1,0,1,4,1,0,4,1,1,1,3,0,3,1,2,3,1,3,0,0,0,4,2,4,0
4,3,13,0,13,4,2,0,1,8,4,0,3,2,3,4,1,2,4,1,2,3,0,0,0,4,3,2,1,1,0,0,4,0,3,1,1,2,2,2,0,3,1,4,4,3,0,0,0,1,0,2,4,1,0,1,2,0,0,2,0,1,4,4,1,1,2,0,4,4,3,0,1,0,2,1,4,4,1,0
25,0,45,56,6,1,3,3,12,6,2,0,3,1,2,0,1,0,1,2,0,0,1,3,3,2,3,2,1,4,2,3,3,3,0,0,4,0,0,0,2,3,0,0,4,2,0,0,2,2,1,0,0,4,2,0,1,0,2,0,1,4,3,0,3,0,1,1,3,3,2,2,2,3,4,0,3,1,1,4
16,1,26,80,13,2,1,2,19,3,1,3,1,1,2,1,4,2,2,1,2,1,3,3,1,1,3,2,1,1,0,2,3,2,3,1,4,1,2,0,3,1,0,2,0,1,4,0,0,3,4,2,1,1,4,4,4,0,3,0,1,2,0,3,2,1,4,0,4,4,1,0,0,1,3,0,4,4,3,4
51,1,19,72,4,4,3,0,12,4,2,3,0,0,0,3,2,1,3,2,0,2,0,0,0,4,2,2,0,4,0,1,3,4,4,4,3,3,1,2,0,0,4,2,3,1,0,4,3,4,0,0,1,4,0,0,0,2,1,1,1,1,2,4,4,4,3,2,0,4,2,2,0,4,3,2,4,1,4,3
10,0,66,0,19,0,1,1,21,1,3,1,1,4,4,3,4,2,2,1,2,1,1,1,3,2,0,4,2,4,2,3,1,0,2,2,3,2,4,0,2,2,0,3,3,0,0,3,2,0,3,2,4,2,3,0,0,0,0,0,4,0,1,1,2,0,0,1,1,0,4,2,4,2,0,1,3,3,2,4
11,4,94,64,5,0,1,2,24,1,4,3,1,2,2,0,2,2,4,4,1,2,0,0,1,4,0,0,1,2,4,3,1,0,1,3,2,3,0,2,4,3,1,0,1,1,3,1,0,1,2,4,2,0,3,0,4,0,0,0,4,4,1,0,4,0,0,0,3,1,1,0,3,2,3,2,2,1,0,1
87,1,51,75,8,2,0,2,23,2,4,3,4,3,2,1,0,2,1,3,1,1,1,1,0,4,3,0,2,4,2,2,4,4,3,0,2,1,1,0,2,2,0,3,3,1,3,0,3,2,1,3,2,1,3,2,4,4,3,1,0,0,0,2,3,4,3,1,1,1,3,1,3,0,2,1,3,1,2,4
25,0,14,77,14,0,0,3,23,2,3,1,1,4,0,3,3,2,3,3,1,0,0,0,3,2,0,3,0,0,0,1,1,1,0,0,3,4,0,3,0,0,4,4,4,2,0,3,0,1,0,0,1,0,2,0,4,0,4,1,0,1,1,4,0,2,0,1,1,4,4,0,0,0,1,1,1,2,3,4
63,3,47,12,17,0,2,3,8,7,0,2,1,1,2,2,2,3,0,0,4,0,0,1,1,3,1,0,3,1,0,0,4,0,4,4,4,4,4,3,0,4,2,0,0,2,0,2,2,0,0,1,1,0,4,0,2,3,3,2,0,3,2,0,4,1,0,3,2,2,2,1,4,4,2,2,3,4,1,3
72,3,13,0,1,0,3,1,11,8,1,0,2,2,2,1,2,4,1,1,2,4,4,4,3,2,1,0,3,0,1,2,0,1,3,1,1,0,0,3,1,4,0,2,1,3,1,3,0,2,0,0,4,1,0,0,4,1,0,2,1,0,3,0,1,2,0,4,0,0,3,1,1,1,0,1,2,0,0,0
9,1,80,2,4,4,3,2,13,9,0,0,1,2,1,2,1,1,1,2,0,0,1,3,1,3,2,1,1,0,4,3,4,4,3,1,3,1,2,1,1,1,1,1,0,2,1,2,1,0,3,3,3,2,0,4,0,1,2,0,1,3,2,2,1,4,3,1,2,4,2,2,4,0,1,1,1,1,0,3
52,2,4,21,13,0,0,0,14,5,0,2,1,1,2,1,1,2,4,2,0,1,0,3,0,4,0,3,0,3,3,4,4,3,4,4,3,2,4,1,4,0,3,1,0,1,2,1,0,2,1,0,1,4,0,3,1,2,0,1,0,2,3,1,2,2,1,1,2,0,4,1,3,4,1,1,4,3,3,1
28,1,28,16,6,0,0,0,6,4,3,1,3,2,2,1,1,0,2,3,1,1,1,2,1,3,0,2,0,0,1,4,1,0,2,2,2,3,1,4,0,2,4,2,0,1,1,1,0,4,2,4,0,0,4,0,0,4,1,1,2,1,0,1,2,1,2,0,1,2,0,4,2,2,1,2,1,2,1,4
51,0,93,73,19,4,2,3,5,3,4,3,1,2,3,4,1,4,3,0,4,1,0,3,0,4,1,3,1,1,0,4,1,0,1,3,4,2,2,3,1,3,3,1,4,0,0,0,2,2,0,4,2,0,1,0,2,3,1,0,0,3,4,4,0,1,0,1,0,4,0,0,2,1,4,3,2,2,3,4
6,3,95,1,19,0,1,3,2,5,3,1,2,5,2,1,2,1,3,3,0,0,2,4,3,2,3,3,0,1,0,1,4,2,2,2,3,0,3,1,2,0,0,2,0,3,0,3,1,2,1,1,4,1,4,2,1,2,1,0,0,0,3,4,4,1,4,0,2,2,1,0,4,4,4,4,0,2,4,1
83,0,74,13,6,0,0,3,11,5,1,0,1,0,2,1,3,2,0,0,4,1,1,1,4,1,3,4,4,3,3,2,0,3,1,3,2,4,2,4,4,1,0,0,1,3,0,0,3,3,3,3,2,0,0,4,2,2,3,1,0,0,3,1,4,0,0,1,2,2,4,2,3,4,0,1,2,4,0,1
89,3,0,10,3,4,1,0,7,2,1,0,2,2,0,0,2,2,4,3,1,1,1,1,2,0,1,4,4,2,4,3,1,0,4,1,3,0,1,3,0,1,1,3,2,3,2,1,0,1,4,2,0,2,2,0,1,4,1,4,4,4,3,1,0,3,0,0,1,2,4,4,0,2,2,1,2,4,3,0
24,4,92,41,6,0,0,1,19,3,4,0,4,3,4,3,0,1,0,4,3,1,1,1,1,3,3,3,0,0,1,1,2,3,4,4,3,0,3,1,1,1,4,3,3,1,3,0,3,0,0,1,2,0,0,1,3,0,1,0,1,1,2,1,0,3,3,1,1,3,2,2,0,4,1,0,4,1,1,3
35,0,85,38,19,2,1,1,10,8,0,3,1,2,4,3,4,2,2,0,4,2,0,0,1,3,1,4,4,0,1,3,4,4,1,3,3,1,2,0,0,3,3,3,3,2,0,1,0,0,3,4,2,2,0,0,3,3,1,0,4,0,2,3,0,4,3,0,0,0,0,0,0,2,4,4,3,1,4,4
48,3,46,17,13,1,3,2,11,0,2,0,1,1,2,0,1,1,1,0,4,4,3,2,1,3,1,1,2,2,4,3,1,0,2,2,4,0,0,2,3,3,2,1,2,3,0,2,0,1,3,4,0,1,0,0,4,3,3,1,0,4,4,1,2,0,2,0,0,0,2,3,1,2,2,2,1,4,1,3
79,4,17,34,19,1,0,2,21,8,0,0,0,4,1,2,3,2,3,4,3,1,0,3,1,3,3,2,1,0,1,2,0,1,2,0,3,4,0,0,0,0,3,4,4,4,3,0,3,3,0,3,1,3,4,2,4,0,1,0,0,3,0,4,4,0,0,0,0,2,3,0,3,2,3,1,3,1,1,2
10,0,69,86,13,1,0,2,23,2,2,2,1,0,0,0,1,1,1,0,4,4,1,0,3,2,3,1,3,0,1,3,1,0,2,0,0,1,2,3,0,4,0,3,1,0,1,4,4,0,2,3,1,3,3,0,0,2,0,1,2,0,4,2,1,0,2,1,3,2,2,1,3,4,4,3,0,2,2,1
13,1,47,12,18,0,0,1,24,5,1,2,3,3,3,4,2,0,2,2,4,0,1,0,2,3,0,0,1,2,4,1,1,1,1,3,3,0,3,1,1,2,1,0,1,1,0,4,0,4,3,3,2,0,4,0,3,3,3,1,1,3,2,2,4,2,0,0,2,1,1,2,3,2,4,2,2,0,1,0
92,3,31,53,8,1,1,0,2,7,3,2,0,0,2,0,1,2,4,4,3,1,0,1,3,2,4,0,4,2,0,3,4,4,3,0,0,0,3,0,0,0,3,3,3,1,1,4,3,0,2,3,4,2,1,1,0,0,1,0,4,4,3,0,0,4,1,0,2,2,3,3,4,2,2,2,2,2,4,3
9,4,7,71,19,0,1,0,0,1,3,2,1,1,2,1,3,2,3,3,1,1,3,2,2,0,3,0,2,1,0,1,2,3,2,2,4,1,1,2,2,2,4,0,0,4,0,0,1,1,2,2,4,0,0,0,0,4,0,4,4,1,0,0,4,2,0,1,2,0,0,0,4,4,1,4,3,4,3,4
21,1,42,49,7,0,1,0,23,6,0,1,0,3,2,1,2,1,3,1,2,4,0,1,3,2,3,0,0,3,3,3,1,0,2,2,3,3,1,4,3,0,3,3,1,1,4,4,3,0,0,4,4,0,2,3,1,0,0,0,1,2,3,0,4,4,2,1,1,4,2,3,4,2,1,1,1,2,4,1
82,4,59,33,10,0,0,1,2,8,3,2,1,1,2,1,4,4,1,3,1,1,3,2,0,4,3,4,4,2,4,1,4,2,2,2,3,0,3,2,1,3,3,0,0,1,0,2,1,1,0,1,0,4,4,1,1,4,0,1,2,2,0,2,3,1,0,0,0,0,2,2,0,1,2,3,3,3,1,4
35,0,9,7,16,4,3,0,15,2,3,2,0,3,1,2,4,2,2,2,0,1,1,1,3,2,0,4,2,2,4,1,0,0,2,2,3,3,1,2,4,0,0,0,3,0,0,0,3,0,0,3,4,0,4,0,0,2,3,2,0,3,2,3,1,1,2,1,3,0,4,0,1,0,0,4,0,1,0,4
84,1,98,0,15,0,2,1,14,6,1,1,1,2,2,1,0,2,1,3,1,0,4,1,1,3,1,4,4,2,4,1,1,1,2,2,2,3,0,2,4,0,2,3,4,1,0,1,0,4,0,2,4,1,4,2,1,0,0,0,0,2,0,2,3,2,0,0,1,0,4,3,2,0,2,2,1,2,3,1
98,3,59,33,6,1,3,2,16,8,2,2,1,0,2,1,1,2,4,4,3,4,3,2,2,0,3,4,4,0,1,4,4,3,4,4,4,1,1,0,1,1,3,0,0,2,0,3,3,1,2,1,0,4,0,2,0,0,0,1,0,2,3,1,0,0,3,1,2,4,1,3,3,2,2,1,3,0,1,1
88,4,46,0,13,1,3,0,3,9,3,0,1,2,0,0,0,4,2,3,1,0,4,1,3,2,0,1,4,1,0,1,4,0,2,2,3,3,1,2,0,3,3,3,0,1,3,1,0,0,1,3,0,1,3,0,1,0,0,1,3,4,3,3,2,0,0,3,1,2,2,4,1,2,4,2,3,4,0,0
88,4,43,51,17,3,2,0,24,0,3,0,0,4,4,2,0,1,0,2,0,2,4,2,3,0,3,3,0,4,2,3,1,0,2,2,3,4,0,0,0,1,3,2,2,1,3,2,1,1,1,2,4,1,0,0,0,0,0,0,0,3,2,0,1,1,2,4,2,1,2,2,1,3,1,1,2,4,1,3
49,4,17,34,17,0,2,0,13,9,0,3,0,4,2,1,1,4,3,3,1,1,4,3,3,2,3,0,2,3,3,3,1,0,2,2,4,2,2,4,3,2,0,1,4,1,0,1,1,0,1,1,0,3,1,4,2,0,0,0,1,2,0,4,0,2,2,3,3,4,3,2,0,2,2,2,4,1,4,1
15,2,21,97,9,0,0,0,24,0,3,0,0,4,2,1,1,1,1,3,1,2,3,0,3,2,3,1,3,2,4,1,3,4,2,2,3,0,3,1,4,0,2,4,1,0,2,3,1,2,2,2,2,1,2,0,3,4,0,1,0,2,0,0,3,4,1,0,1,1,4,0,0,4,1,1,4,2,3,4
48,3,13,85,8,2,0,1,23,0,2,2,1,0,4,3,2,1,3,2,2,0,4,1,0,4,0,1,4,2,4,2,3,2,4,0,2,2,4,1,1,3,3,0,1,2,0,0,2,0,2,3,1,3,2,0,1,1,4,2,0,1,1,0,4,0,0,4,1,4,1,2,0,2,3,1,1,0,1,0
20,2,23,29,10,1,2,3,12,6,1,2,4,4,4,3,4,2,2,1,2,1,4,0,4,1,3,3,0,0,1,2,1,2,4,4,4,2,2,0,0,0,4,4,1,1,2,0,2,3,1,0,1,0,1,0,2,0,3,1,0,4,1,3,4,1,4,0,1,4,2,0,2,0,1,4,3,1,4,1
78,1,8,91,8,1,1,2,2,8,2,0,2,1,0,0,0,2,1,2,0,1,0,0,4,1,0,4,2,3,3,3,3,3,2,0,0,1,2,4,2,1,0,4,1,0,0,2,0,3,4,3,1,2,3,0,0,0,2,0,1,4,1,0,3,2,1,4,3,1,1,0,0,0,2,2,1,0,2,0
82,4,26,80,9,0,0,2,12,1,0,0,1,1,2,1,4,4,1,4,3,2,1,2,2,0,3,0,2,3,3,3,4,4,4,4,3,0,3,1,4,2,0,0,2,4,0,0,1,0,4,1,0,3,3,1,3,0,1,2,0,2,0,0,2,0,1,0,1,4,2,0,0,3,3,4,3,1,1,1
88,4,20,55,13,0,0,0,13,9,2,0,1,4,4,3,0,0,3,1,2,4,2,3,3,2,0,2,3,3,3,0,1,4,2,2,2,3,0,4,4,0,0,1,0,4,3,3,0,0,1,2,0,0,0,2,4,1,0,1,2,1,2,4,4,3,4,1,3,2,3,2,3,4,4,1,1,2,2,0
38,1,68,69,17,4,3,1,18,9,3,3,2,0,1,2,2,1,3,2,0,1,3,2,2,0,0,1,4,1,0,3,1,0,1,3,3,1,2,0,0,1,0,3,2,0,0,0,3,1,1,0,0,0,0,4,2,2,1,1,0,0,3,4,4,0,2,1,3,4,3,4,2,2,4,1,2,3,4,0
12,3,85,38,4,0,0,3,19,0,1,2,0,2,1,2,0,1,0,4,3,1,4,0,4,1,1,1,2,4,2,2,4,4,4,4,3,4,1,3,0,0,1,3,4,3,0,2,0,0,3,0,0,2,0,0,1,1,0,0,4,3,2,0,0,3,2,4,0,1,2,3,3,0,3,2,0,2,4,1
98,3,42,49,5,2,0,0,5,3,3,0,3,0,0,0,0,1,2,4,3,1,0,3,0,4,2,3,2,3,3,3,1,0,4,4,0,1,2,1,3,3,1,1,0,3,1,3,2,0,0,0,1,0,0,4,0,1,0,2,1,0,3,3,2,2,0,2,2,0,2,1,0,3,3,2,1,1,3,4
90,2,47,12,3,0,1,2,3,4,3,3,1,5,0,0,2,2,4,2,0,4,4,4,2,0,0,0,1,0,1,1,0,0,1,4,4,1,1,3,0,1,1,0,0,1,2,3,0,1,3,0,1,1,1,2,1,0,2,4,4,4,1,0,0,1,0,1,0,3,4,0,0,4,0,1,2,0,2,2
9,1,51,75,5,2,2,1,18,9,2,3,1,1,2,1,0,0,3,3,1,4,3,2,0,4,1,3,1,1,0,4,1,0,2,2,4,0,0,0,1,3,0,0,2,1,1,0,0,2,0,3,0,3,1,0,1,0,0,2,3,2,0,0,0,1,2,0,3,1,0,0,2,0,3,2,3,2,3,1
71,1,79,95,17,3,2,1,9,0,3,2,0,0,2,1,0,3,0,4,3,1,0,3,3,2,3,1,3,4,2,1,3,4,3,1,3,3,1,0,2,4,3,0,4,4,0,0,3,1,3,2,3,2,0,4,1,0,1,0,0,2,3,1,0,4,1,0,1,2,4,1,4,3,4,2,1,1,3,4
26,4,63,25,5,0,1,2,14,4,0,2,0,4,2,1,2,3,0,1,2,0,4,1,0,4,4,4,1,1,0,1,4,2,4,4,3,1,2,3,0,3,1,3,1,1,3,3,1,2,2,0,1,0,4,4,2,0,4,0,3,0,2,0,0,1,4,2,0,4,2,2,4,4,4,0,1,3,1,0
32,0,21,97,9,1,1,1,13,7,2,2,2,4,2,1,2,2,4,2,0,1,1,1,4,1,2,1,1,3,3,1,1,1,1,3,2,2,4,1,3,0,0,3,1,3,1,0,0,3,4,2,2,2,2,0,1,2,1,0,4,2,3,0,1,2,0,2,2,4,1,4,4,0,4,1,1,3,1,4
38,1,35,88,7,4,1,2,19,3,3,2,4,3,1,2,3,1,0,1,2,3,0,0,4,1,1,2,0,1,0,1,3,4,3,0,3,0,3,3,1,1,3,1,1,1,3,4,3,0,3,2,1,4,4,0,1,0,0,0,1,0,0,1,2,4,1,1,1,3,0,1,0,4,3,1,4,3,0,1
95,4,47,12,7,2,2,2,20,0,4,2,1,5,4,3,4,4,1,2,0,3,0,0,1,3,0,3,0,3,3,1,4,2,2,2,4,1,1,4,3,0,4,3,1,1,3,4,2,4,1,4,0,1,1,2,1,2,1,2,0,0,1,2,3,1,0,4,4,2,2,0,2,4,0,0,2,3,1,3
45,2,26,80,8,3,1,1,20,8,1,0,0,1,4,3,1,2,4,0,4,1,4,0,4,1,3,2,1,0,1,1,1,1,3,0,3,0,3,1,1,1,3,0,1,0,2,1,0,0,4,0,0,3,4,3,3,3,0,0,4,0,1,1,1,3,0,4,4,2,0,0,1,3,1,1,4,0,1,4
54,1,76,76,9,2,3,1,18,9,1,2,2,0,2,1,2,2,4,2,0,0,0,0,4,1,1,3,1,0,1,2,4,4,1,2,3,1,2,1,2,3,4,2,1,4,1,0,3,3,4,4,4,2,2,0,2,0,2,2,0,1,3,0,1,4,4,3,0,0,2,0,0,4,4,1,4,0,3,0
51,0,26,80,15,1,3,1,18,9,1,3,0,5,2,1,2,4,0,4,3,4,3,2,3,2,4,2,3,4,2,3,3,3,3,1,3,0,3,0,2,0,2,0,0,1,0,1,2,2,1,0,3,0,0,0,2,1,0,2,1,1,3,0,2,3,0,3,3,2,1,3,4,4,3,0,3,1,3,3
35,0,44,35,3,2,3,0,11,0,3,3,1,5,0,0,0,2,1,0,4,4,4,4,2,0,0,2,3,2,4,0,0,1,2,0,3,2,4,2,1,0,0,0,4,0,1,2,1,1,1,3,1,0,3,0,0,3,3,2,0,0,3,1,3,2,1,1,3,2,4,2,3,4,4,1,3,0,3,4
60,2,44,35,8,0,2,2,0,1,4,0,1,3,2,1,0,2,1,2,0,1,4,3,4,1,4,4,1,1,0,1,3,4,4,4,4,0,0,0,1,1,1,1,0,3,0,0,3,3,4,0,2,0,1,0,0,0,2,1,0,2,0,2,1,4,3,3,2,2,2,3,0,2,1,1,1,4,3,0
81,3,50,79,3,4,1,2,15,6,2,2,3,3,1,2,4,2,2,3,1,4,1,0,1,3,0,1,4,0,1,4,1,0,1,3,1,4,3,1,0,3,3,4,1,3,1,0,4,4,1,4,0,4,4,1,2,4,4,0,4,0,2,2,2,0,0,1,3,1,2,2,0,4,2,0,2,0,2,1
42,0,15,32,8,4,2,0,23,6,0,0,4,5,0,0,2,2,4,3,1,4,3,2,0,4,4,3,2,2,0,3,3,3,4,4,3,1,2,3,1,2,0,0,2,2,0,1,1,2,2,0,4,0,2,4,0,0,0,2,3,0,3,1,2,3,1,1,3,2,2,1,2,0,4,0,1,4,3,0
72,3,35,88,3,4,1,3,20,5,3,2,1,1,1,2,4,3,3,1,2,1,3,2,3,2,0,3,0,3,3,0,1,4,1,3,0,0,3,0,2,2,0,0,1,1,2,0,0,2,1,4,2,0,2,0,3,0,3,4,1,0,3,4,4,2,3,1,0,4,4,2,0,1,2,1,4,0,2,0
29,3,4,21,8,0,2,2,2,8,0,0,3,1,2,1,3,2,3,2,0,2,1,2,1,3,0,3,0,0,1,3,0,2,4,4,2,1,1,4,0,0,4,0,0,3,0,0,1,4,3,1,1,3,0,1,1,2,2,0,3,0,3,4,0,1,0,2,3,4,1,4,4,2,1,2,4,3,1,0
73,2,87,42,9,3,3,0,23,6,1,0,3,3,2,1,2,4,1,4,3,1,4,0,3,0,4,4,1,3,3,1,4,2,4,4,0,1,2,1,3,0,4,4,4,1,2,4,3,1,4,2,0,2,1,0,2,1,0,2,0,1,3,2,3,2,0,2,1,4,1,0,3,2,0,1,1,0,1,0
91,2,39,43,8,0,2,0,10,1,4,2,3,0,2,1,1,1,1,3,1,0,3,0,1,3,1,2,0,2,4,3,1,0,2,1,3,3,1,2,1,0,0,2,4,1,0,0,2,4,0,3,3,2,3,0,0,0,3,1,3,2,2,2,1,1,0,1,2,1,1,3,3,2,2,2,1,4,2,1
25,0,58,22,9,0,0,0,13,9,2,1,2,5,4,1,4,2,2,3,2,1,4,2,2,0,3,4,4,3,3,1,3,4,4,4,3,1,2,4,3,0,0,4,3,0,1,1,2,0,3,1,1,0,3,0,2,2,4,1,1,0,0,3,2,2,3,3,3,1,2,1,0,2,4,0,2,0,1,4
17,4,43,51,16,4,3,3,18,6,3,0,3,1,1,2,0,0,3,4,3,0,4,4,4,1,1,4,4,3,3,1,4,2,2,2,2,1,1,0,4,1,3,0,0,4,3,1,0,0,4,4,4,0,1,0,1,0,0,1,1,3,2,4,4,0,0,2,1,4,1,1,2,1,4,1,2,1,0,0
30,1,87,42,6,4,3,2,19,3,3,1,3,2,4,3,3,4,2,2,0,1,2,0,4,1,2,0,4,2,4,3,4,4,2,2,3,1,2,2,1,3,0,4,1,0,4,2,0,0,3,2,0,1,4,0,2,0,2,2,0,1,1,1,0,4,3,1,0,1,3,2,0,1,3,2,0,2,0,4
19,3,92,2,19,4,2,1,21,1,2,3,2,0,0,4,4,1,0,0,4,2,4,4,2,0,3,4,4,1,4,1,2,3,3,1,3,1,2,2,0,3,3,0,0,3,0,4,4,0,1,2,3,2,2,4,3,3,3,2,1,1,4,0,0,2,1,1,0,3,2,0,3,1,3,3,3,1,1,2
33,2,0,10,5,0,1,2,23,0,2,3,1,0,1,1,1,0,2,2,0,3,1,3,2,0,0,1,4,4,2,3,3,3,2,0,3,4,0,0,0,1,0,2,4,1,1,0,3,1,4,0,1,0,3,0,0,1,2,0,0,0,3,3,2,1,0,1,4,2,0,2,0,2,3,1,1,1,2,0
9,4,35,88,0,3,1,2,13,9,3,2,2,0,2,1,4,0,4,0,4,3,1,0,3,2,3,1,3,4,2,1,3,4,2,2,2,3,1,0,2,4,0,3,1,2,3,1,3,2,0,4,0,4,2,0,1,4,3,4,1,1,0,0,1,4,1,3,1,1,0,4,3,3,3,4,3,4,3,4
39,3,82,23,5,4,2,0,7,0,0,3,0,4,4,3,0,2,1,2,0,4,1,0,3,2,0,2,3,1,0,1,0,4,2,2,3,3,1,3,0,3,2,0,1,3,2,0,3,0,0,4,0,1,2,0,0,0,2,0,3,1,1,2,1,2,1,4,4,4,4,2,4,1,3,2,3,3,4,4
49,4,93,73,17,0,2,3,10,1,2,3,2,5,4,3,1,2,4,3,1,0,0,0,0,4,0,0,1,1,0,1,2,3,4,0,3,2,4,3,2,3,0,0,4,1,3,3,0,2,2,0,1,1,1,3,1,0,1,1,3,0,1,1,1,0,1,1,3,0,2,0,4,0,1,1,3,2,0,3
