column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50,column51,column52,column53,column54,column55,column56,column57,column58,column59,column60,column61,column62,column63,column64,column65,column66,column67,column68,column69,column70
55,2,59,13,9,4,0,0,16,0,0,3,1,5,4,1,3,3,1,2,4,2,4,4,4,3,3,0,0,1,4,3,0,3,2,2,1,2,0,2,0,0,1,1,0,2,0,4,0,1,2,0,2,2,0,4,0,1,0,3,2,1,2,4,1,3,4,3,3,4
94,2,47,76,0,0,0,0,16,0,4,3,3,1,4,1,0,4,4,0,2,3,0,0,3,4,2,3,0,1,4,0,0,2,0,3,2,2,1,1,4,2,2,0,2,2,0,0,2,3,1,1,0,1,2,4,3,2,0,3,2,2,4,1,2,3,0,0,0,4
70,3,94,93,3,0,2,1,22,3,2,0,0,1,1,4,1,3,2,0,2,0,1,1,2,0,3,3,4,0,0,3,2,2,1,1,4,1,1,0,3,3,3,0,4,1,2,0,0,2,1,2,0,2,1,2,0,4,1,4,0,2,4,1,3,3,0,1,1,2
90,0,58,10,18,2,0,0,6,1,2,2,1,3,4,2,2,0,3,2,4,4,0,3,3,4,1,4,3,0,0,0,4,1,0,2,1,4,3,0,4,2,0,0,0,1,0,1,0,1,0,2,2,1,3,3,4,0,4,1,2,3,0,4,0,3,3,1,1,2
0,2,8,12,0,4,0,0,9,2,0,3,1,5,3,0,2,4,0,4,1,0,4,2,3,4,3,4,0,3,2,4,1,0,0,1,0,3,1,3,0,0,0,3,0,2,1,4,3,0,0,0,2,4,0,0,0,3,3,0,3,3,4,3,2,0,2,1,0,2
85,1,58,10,18,1,3,3,1,8,1,1,0,0,4,1,3,2,2,2,4,2,2,2,2,0,1,0,1,1,4,4,0,4,0,0,2,3,3,4,1,0,1,1,1,0,0,1,4,1,2,1,1,1,4,2,0,0,1,1,0,0,3,0,0,3,3,0,1,0
21,0,89,42,10,4,0,3,2,6,0,3,2,4,3,3,3,4,2,4,1,4,0,3,3,4,2,3,0,4,3,0,1,3,3,3,4,0,1,0,4,1,0,4,4,0,3,0,4,2,0,4,3,0,2,0,4,2,2,0,1,1,4,4,3,3,2,4,0,4
10,1,83,8,13,1,1,2,18,1,2,1,3,0,0,0,1,1,0,0,2,4,1,0,1,1,2,3,0,2,1,0,1,3,1,4,4,3,1,3,2,2,2,0,4,3,1,4,3,0,3,0,4,1,2,0,0,2,4,3,3,2,4,1,4,2,4,3,4,2
6,0,61,82,14,0,3,0,19,9,0,3,1,5,3,3,1,3,2,4,2,3,0,0,1,2,3,0,0,1,4,0,1,3,1,0,0,0,3,2,1,1,0,3,3,1,0,1,0,0,2,3,1,4,2,0,3,1,3,3,3,2,1,0,2,1,0,0,4,3
91,1,67,67,9,4,0,3,2,6,2,1,1,5,2,2,2,2,1,4,1,3,3,1,2,0,4,2,1,0,0,2,0,2,3,0,0,3,1,4,0,0,4,0,1,3,2,1,4,1,1,0,1,2,4,2,4,2,2,3,1,3,1,1,0,0,1,2,2,2
80,1,32,90,0,3,3,2,1,1,2,1,3,0,3,3,3,2,2,0,2,2,3,3,1,2,3,4,1,4,3,3,2,2,4,1,3,0,1,2,1,4,3,4,1,4,1,0,0,2,4,0,0,2,3,1,0,2,4,1,4,2,3,3,1,1,0,1,4,2
80,0,8,12,12,4,2,0,18,0,1,1,3,2,1,4,0,3,3,0,0,3,0,0,0,1,3,3,4,0,0,4,3,0,1,1,0,0,1,3,0,1,2,2,0,0,2,0,2,1,0,0,2,4,1,2,1,1,2,4,3,2,4,1,0,3,2,0,2,2
92,4,75,81,2,0,1,1,24,6,0,0,0,4,4,1,4,0,2,1,0,2,4,4,1,2,1,3,2,3,2,3,3,1,1,3,4,1,3,2,0,2,1,1,2,0,2,0,0,2,0,1,1,1,1,1,2,0,2,4,3,1,1,4,0,0,2,3,3,0
79,4,53,57,11,4,1,2,2,9,0,3,0,0,1,4,0,2,1,3,3,3,0,0,3,4,3,2,2,1,4,0,2,0,1,3,3,0,2,0,2,2,0,2,0,4,2,0,4,1,2,3,0,3,4,1,0,4,3,0,2,0,0,4,1,0,4,3,0,2
5,3,56,29,9,3,1,2,24,2,0,0,0,4,3,0,1,0,1,4,1,3,4,2,1,2,2,0,1,3,1,2,0,2,0,0,4,0,2,2,1,2,0,3,4,1,2,0,1,1,3,0,0,1,3,2,4,3,0,1,2,1,2,4,2,3,0,2,0,1
98,1,95,45,16,0,1,2,5,2,0,3,0,0,4,1,3,1,3,4,1,2,0,0,2,0,3,2,2,0,0,2,1,4,1,0,2,0,0,1,4,2,1,1,4,3,0,1,1,0,1,2,0,1,1,1,0,2,0,1,3,2,4,2,1,1,4,3,2,1
3,2,27,92,16,3,0,3,3,7,0,3,1,5,3,3,3,3,1,2,4,2,3,3,4,3,4,3,3,1,4,3,2,2,4,3,1,1,1,3,0,2,3,3,2,2,2,0,1,1,4,1,1,4,1,3,0,3,0,2,2,4,1,3,1,0,0,1,1,4
48,1,67,67,2,1,2,3,20,7,0,0,4,1,4,1,0,3,3,3,3,3,2,3,2,0,0,3,2,3,2,1,2,0,4,0,0,2,3,1,3,3,0,1,0,3,3,4,2,1,0,1,2,0,1,1,0,4,1,0,4,0,0,2,4,0,2,2,3,2
27,4,23,15,2,1,0,2,1,1,0,1,1,3,4,1,0,3,3,2,4,3,0,0,0,1,3,3,1,4,3,3,4,0,0,3,3,0,0,4,0,2,1,3,2,4,2,0,1,0,4,4,0,1,3,2,3,4,0,1,2,2,1,1,4,0,2,3,1,4
51,2,27,1,13,4,1,0,22,8,4,0,1,1,3,3,2,3,1,2,4,1,4,1,1,2,3,3,4,4,3,3,0,3,0,1,1,2,2,0,0,2,3,2,0,0,0,1,1,1,4,4,1,1,1,0,2,1,2,1,1,2,0,3,0,0,0,1,0,4
61,3,3,31,2,3,0,1,14,3,4,1,4,4,4,2,4,3,0,2,4,1,3,4,2,0,4,0,0,3,2,0,2,0,2,0,0,1,4,4,4,0,0,1,1,2,1,1,3,0,1,1,0,2,0,0,0,0,0,4,3,3,1,0,1,3,4,3,1,4
99,4,82,22,2,0,1,0,18,2,4,1,4,4,4,1,4,3,0,4,1,3,2,3,2,0,1,4,4,3,2,1,0,4,2,2,4,0,3,1,0,2,2,3,1,2,3,1,3,2,0,0,0,1,1,0,1,1,0,0,2,1,3,3,3,4,0,1,0,4
67,4,34,1,2,4,1,1,10,8,3,1,1,5,0,0,0,3,3,2,4,2,3,3,4,3,4,4,2,0,0,3,1,4,0,1,1,0,1,1,2,0,0,0,0,1,3,4,0,4,1,2,0,0,1,2,3,0,1,1,2,2,4,3,1,1,2,0,2,2
49,2,75,81,13,4,1,3,10,0,2,1,1,5,4,1,0,1,2,3,3,3,0,0,2,0,3,1,1,4,3,0,2,0,1,4,1,0,3,1,0,2,0,0,2,2,2,0,4,2,3,4,0,1,3,2,1,4,0,3,2,2,4,4,3,1,0,1,0,0
98,1,23,15,14,0,3,0,19,9,1,2,3,0,3,3,3,0,4,4,1,3,0,0,3,0,0,4,0,1,4,1,0,1,1,3,0,4,3,1,0,4,3,4,0,0,4,3,0,2,0,3,1,0,2,4,4,3,0,3,3,0,1,3,2,3,3,1,0,4
68,3,35,21,12,2,3,0,1,4,3,0,1,1,1,4,4,0,0,0,2,2,4,4,2,0,0,2,1,4,3,3,0,3,2,4,1,2,1,4,1,4,2,2,0,3,0,0,1,0,1,1,3,2,0,2,3,2,2,1,2,2,3,1,0,4,4,1,1,3
86,3,86,1,18,2,0,3,16,0,0,1,0,0,3,0,3,3,1,4,1,3,3,1,1,2,2,4,2,1,4,4,1,1,1,1,0,0,2,2,0,0,0,3,1,3,1,3,0,1,0,3,1,1,1,1,1,3,2,3,2,1,1,3,2,4,4,1,2,4
17,0,8,12,16,2,3,1,22,3,0,1,0,0,4,1,3,4,0,4,1,3,2,3,2,0,4,4,2,2,1,4,1,1,0,2,3,0,3,4,1,4,1,2,3,0,4,3,0,2,1,1,1,3,0,1,4,3,2,1,1,1,3,3,0,4,4,3,1,4
70,3,38,98,1,2,3,1,20,4,4,1,3,5,4,1,3,0,4,3,3,3,3,1,3,4,4,0,0,0,0,0,0,2,0,1,0,2,1,0,1,1,0,0,4,1,0,1,0,2,1,0,1,1,2,4,1,4,2,1,1,1,1,2,0,3,1,2,1,1
2,3,26,56,1,1,1,3,7,1,2,1,3,0,0,0,0,0,0,0,2,2,0,0,3,1,3,1,3,3,2,3,3,1,1,2,0,0,4,3,2,0,0,3,4,3,4,0,0,0,0,0,0,0,1,3,0,2,0,1,4,0,0,2,4,4,3,3,1,1
18,3,50,46,12,4,2,0,17,4,2,3,1,2,3,3,0,1,0,0,2,1,3,4,1,2,4,2,1,3,2,0,0,2,3,2,3,0,1,2,3,3,3,4,4,3,2,1,3,2,0,1,1,1,0,2,3,2,1,0,2,4,4,4,2,1,4,3,0,2
37,1,95,45,14,3,1,2,7,3,2,3,0,3,4,1,0,3,3,3,3,3,4,2,2,0,1,3,2,3,2,3,4,0,3,4,3,1,4,4,2,0,0,1,0,3,1,0,1,4,0,0,0,3,1,0,0,0,1,3,2,1,2,3,1,3,4,3,0,1
66,1,61,82,5,3,0,0,8,5,0,0,0,4,4,1,3,3,1,1,0,2,0,0,2,0,1,3,2,0,0,3,1,4,0,2,3,0,0,0,4,0,3,0,4,0,3,3,1,4,0,2,4,3,0,1,0,0,4,2,0,0,0,2,3,3,4,3,4,2
42,2,1,0,10,3,1,3,20,7,4,0,2,5,4,1,0,1,2,0,2,4,4,4,3,4,3,4,1,4,3,2,3,3,2,0,1,0,1,3,2,2,0,2,2,0,3,1,4,2,4,4,2,1,3,3,3,2,2,0,1,2,3,2,0,1,4,1,0,1
74,0,25,0,10,2,2,0,1,4,0,1,3,5,0,1,3,2,2,4,1,4,4,1,2,0,2,3,0,0,0,4,1,1,0,0,0,0,0,4,1,3,0,1,0,0,2,0,0,1,1,3,2,1,2,0,4,3,0,1,1,1,1,2,1,3,4,1,0,4
98,1,75,81,4,1,2,2,1,1,4,1,0,1,0,0,4,3,0,0,2,1,0,0,2,0,1,1,4,1,4,3,0,3,0,1,1,2,3,0,2,0,0,3,1,3,0,2,0,0,1,3,1,0,1,0,0,2,0,2,3,1,2,4,1,3,0,1,2,4
76,2,35,21,16,1,2,2,2,9,2,1,0,4,4,1,3,3,1,4,1,2,2,2,3,4,3,2,2,3,2,3,2,2,3,1,4,0,0,3,0,3,1,1,2,1,0,1,1,1,1,1,3,2,1,0,4,3,3,3,0,1,0,2,4,4,0,1,2,4
88,4,48,24,0,0,0,0,0,9,0,1,1,3,1,3,4,3,0,0,2,4,2,2,4,0,2,1,4,0,4,3,3,0,4,0,4,0,3,0,0,0,3,3,1,4,1,1,0,2,2,1,4,3,4,1,0,4,3,0,0,3,1,2,3,2,3,1,0,3
29,2,92,38,13,0,0,0,20,0,1,2,2,3,4,1,4,0,2,4,1,0,2,4,4,3,3,0,0,4,3,2,0,2,3,2,2,4,1,1,4,1,1,0,0,1,1,0,4,2,0,1,2,1,2,0,4,3,4,4,1,1,2,2,1,3,4,3,4,3
97,3,8,12,7,0,0,1,6,0,4,0,4,5,3,3,1,3,2,0,2,4,2,2,3,4,2,3,0,4,3,1,1,1,0,0,0,0,0,0,4,0,0,4,4,2,3,0,0,1,4,4,4,0,2,4,0,3,0,0,3,1,4,4,3,4,3,3,0,4
24,3,14,75,14,1,2,2,1,1,2,0,3,0,3,3,1,0,1,2,4,3,4,2,3,4,3,1,3,3,4,3,1,4,0,1,2,0,4,0,3,3,3,4,0,1,3,1,1,1,1,2,2,0,1,4,0,0,0,1,0,2,4,3,0,3,4,3,3,4
59,4,46,52,5,3,0,0,16,0,2,0,2,3,4,1,2,3,4,0,2,4,0,3,4,3,3,4,1,0,0,0,4,3,0,3,2,0,0,1,0,0,1,1,2,1,0,2,0,0,1,1,4,1,3,0,0,2,0,4,3,3,4,2,2,1,1,3,3,2
28,3,40,85,3,2,2,3,9,5,0,1,0,0,0,2,0,3,1,3,3,4,1,0,3,1,2,0,1,0,0,3,1,4,0,4,1,3,4,4,3,3,4,1,1,1,3,1,3,2,2,2,0,2,0,4,0,4,4,2,3,1,3,4,0,3,4,3,0,4
18,3,75,81,4,4,2,0,21,7,2,0,4,1,3,3,4,1,4,0,2,1,4,1,2,0,4,2,1,4,3,2,0,2,1,0,0,3,0,0,1,3,3,3,0,2,2,0,2,0,4,4,2,0,4,2,0,0,2,4,1,2,0,4,2,4,2,0,3,0
86,0,78,0,10,1,2,1,16,1,4,2,1,5,4,1,0,3,3,1,0,3,3,3,1,2,3,0,0,1,4,2,2,0,4,0,1,2,1,2,3,3,1,0,3,1,1,0,1,1,0,1,2,1,2,0,2,2,4,2,3,2,1,2,1,4,4,1,3,0
36,4,34,53,18,3,3,1,6,0,4,3,3,1,4,1,0,2,1,4,1,2,4,4,4,3,1,2,0,3,2,1,1,1,0,3,1,1,3,4,2,1,1,0,0,1,3,3,1,1,0,0,0,0,0,4,4,1,0,0,3,2,0,3,4,0,1,2,0,1
3,0,27,92,6,4,1,3,8,7,4,3,0,4,3,3,4,0,2,0,2,4,3,4,3,4,3,2,2,1,4,3,0,3,2,1,3,0,4,0,0,0,0,4,3,1,3,2,0,0,4,1,0,2,0,1,3,1,2,0,1,1,1,3,2,4,0,3,0,4
38,2,43,64,12,1,3,0,7,6,3,0,0,1,2,2,0,0,0,2,4,2,0,0,0,0,1,3,2,0,0,3,0,3,1,4,0,4,3,1,1,0,0,0,2,1,3,0,1,0,1,0,0,2,1,1,0,3,2,4,2,0,3,4,3,0,0,1,2,4
31,1,0,7,11,4,1,3,9,5,2,1,1,5,3,3,1,2,3,3,3,2,1,1,2,0,1,2,0,3,2,3,3,1,0,1,0,4,0,4,2,0,3,3,0,0,4,3,2,4,1,0,3,3,0,0,1,4,4,3,4,3,0,2,1,3,0,0,1,0
55,2,5,61,4,4,2,1,8,4,2,3,3,4,0,0,3,1,3,0,2,3,1,1,1,1,3,1,3,3,2,1,2,0,0,3,3,0,0,4,3,3,1,0,2,3,2,4,4,0,1,1,3,3,4,1,0,2,0,1,2,2,0,0,2,3,4,2,0,1
77,1,95,45,3,3,3,2,22,1,0,1,0,0,2,2,4,1,4,0,2,1,4,1,1,2,3,4,1,3,2,1,2,0,0,1,3,3,0,2,2,4,4,0,4,3,1,0,0,3,0,0,4,4,4,2,0,2,0,1,0,0,4,0,0,0,2,0,4,1
86,3,37,14,2,0,1,0,12,3,4,0,4,5,0,0,1,4,4,3,3,0,1,1,4,3,3,4,1,0,0,3,2,2,0,2,1,0,1,4,2,2,0,1,1,2,2,0,2,3,1,1,2,3,3,2,0,4,1,4,1,1,0,3,1,0,0,3,0,1
71,4,70,5,10,4,0,0,0,9,2,0,3,0,4,1,0,3,3,2,0,4,2,2,1,2,2,1,4,3,2,3,2,2,0,1,2,3,2,2,4,4,1,1,1,4,0,2,0,0,2,1,2,2,4,0,0,0,2,3,0,2,1,4,1,3,2,3,1,2
86,3,32,90,9,4,0,2,6,6,4,0,2,5,3,3,3,2,2,0,2,2,2,2,3,4,1,3,2,0,0,3,2,0,3,0,1,3,1,2,4,2,3,2,0,2,1,1,4,3,0,3,4,3,0,0,0,2,2,1,2,3,2,4,4,2,3,4,2,3
64,1,42,2,4,3,0,3,19,4,3,1,1,5,4,0,0,2,0,1,4,0,3,3,2,0,2,2,3,0,0,0,2,2,4,0,1,1,2,4,4,2,2,3,1,3,1,0,3,2,1,1,2,2,0,0,1,0,2,0,3,3,1,0,0,3,1,1,1,4
64,1,41,0,4,0,1,3,23,1,0,3,4,4,2,2,3,1,3,2,4,1,0,2,2,0,3,2,2,3,2,3,1,4,3,0,4,0,1,0,0,2,4,1,1,0,0,0,0,4,0,0,0,1,4,0,4,0,4,2,2,2,0,1,4,4,3,3,4,4
36,4,46,52,10,1,2,1,5,2,4,1,2,3,3,3,4,4,3,0,2,2,3,3,2,0,3,1,3,0,0,0,1,3,2,3,2,3,0,4,3,3,0,0,0,4,3,2,0,1,1,3,0,1,4,0,3,1,3,0,2,2,2,1,4,0,4,0,0,1
81,2,10,88,13,3,0,1,4,3,0,3,0,0,4,1,1,1,0,0,0,2,3,3,0,1,4,3,3,2,1,4,4,3,1,0,1,0,4,3,0,2,0,0,0,1,3,4,3,0,0,1,0,2,0,0,0,1,0,4,3,2,0,4,3,4,4,1,3,3
36,4,67,67,16,4,0,1,5,2,4,1,1,0,1,4,4,3,0,4,1,1,4,1,2,0,1,2,0,3,1,3,2,2,0,1,3,3,3,1,4,0,0,0,0,4,4,1,3,0,0,3,1,2,2,0,4,1,0,3,2,2,0,4,3,4,4,3,2,4
98,1,58,10,14,4,2,3,2,6,0,3,0,0,0,0,0,1,2,2,4,4,0,3,4,0,4,4,2,3,2,3,0,3,3,3,4,0,3,1,0,3,2,3,1,0,0,1,4,2,0,1,0,1,2,0,3,4,4,4,3,1,0,0,0,0,2,1,0,1
16,1,74,47,6,3,2,0,20,0,2,1,0,4,4,1,4,2,1,0,2,3,2,3,2,0,2,1,3,0,0,0,2,0,4,0,4,1,3,4,1,1,0,3,4,3,1,4,0,1,2,2,3,1,0,3,3,4,4,4,1,2,4,4,0,1,4,2,0,3
89,0,75,81,7,0,0,3,1,8,3,0,4,5,2,2,3,1,3,4,1,4,1,0,3,4,3,4,1,3,2,0,0,2,0,4,1,1,1,0,0,2,4,1,0,0,2,1,0,0,0,0,0,1,3,1,0,3,1,0,2,0,1,2,3,4,3,3,4,2
55,2,56,29,7,2,2,0,23,4,0,3,1,5,3,3,0,3,3,3,3,4,3,4,3,4,4,2,1,3,3,4,2,2,1,2,0,4,1,0,3,3,3,4,0,1,1,0,0,1,4,1,0,1,3,2,0,4,0,1,3,0,2,2,3,2,4,3,1,4
14,4,3,31,5,1,3,3,20,7,0,0,1,2,1,4,0,0,0,2,4,4,1,0,3,4,2,3,0,0,0,3,0,3,1,3,3,2,4,0,0,4,0,4,0,1,3,2,3,2,1,0,1,4,0,4,0,3,1,2,2,4,0,2,1,1,4,3,0,4
80,0,50,46,7,1,2,0,24,1,0,2,4,1,3,3,3,0,4,0,2,3,2,3,2,0,3,2,2,0,2,1,4,3,0,2,0,2,0,1,2,3,3,4,3,0,3,4,2,3,1,0,1,3,1,1,3,2,0,1,3,3,0,1,3,3,4,3,3,2
72,2,98,66,6,4,1,1,24,6,0,1,2,0,4,1,3,1,3,2,4,4,2,2,2,0,1,2,0,3,2,1,2,0,0,1,0,3,3,1,2,0,1,3,2,2,1,4,0,1,1,1,0,1,2,4,0,3,4,4,1,3,2,2,0,2,4,3,0,2
86,1,31,58,7,3,1,1,3,9,2,3,0,3,4,0,1,2,3,4,1,3,1,4,3,4,3,3,4,3,2,3,0,3,2,2,3,3,4,0,0,0,0,0,2,0,0,4,2,4,0,0,3,0,1,3,3,2,3,3,0,2,4,2,4,3,3,1,1,2
23,0,2,6,7,1,2,2,1,3,0,3,0,1,2,2,0,3,3,0,2,3,1,4,4,3,2,2,0,3,2,1,0,4,2,0,0,4,0,0,1,4,1,1,0,1,1,0,1,0,2,1,1,0,0,4,3,1,2,4,0,2,0,2,3,4,0,3,1,1
78,0,50,46,15,4,3,0,22,8,0,0,2,3,1,2,3,1,3,0,2,2,1,0,1,2,1,3,2,3,2,1,2,0,2,4,1,1,1,3,1,4,1,1,0,0,1,3,0,0,2,1,0,0,0,1,0,2,1,1,0,1,1,2,0,4,4,0,4,4
5,3,35,21,18,1,3,2,13,3,1,1,0,0,4,1,1,1,0,3,3,4,0,3,3,4,2,3,0,3,2,2,2,0,4,0,2,3,1,1,2,4,0,3,1,3,1,0,3,2,0,0,3,2,2,4,0,1,1,4,1,0,2,2,2,0,4,1,1,2
32,4,17,70,1,0,0,3,3,7,3,1,2,2,3,3,3,2,2,0,2,4,1,0,2,0,4,3,3,0,1,1,3,2,1,2,0,2,0,4,4,0,3,4,0,1,2,0,1,0,0,0,3,0,4,2,0,2,1,2,1,2,1,4,3,0,2,1,2,0
97,3,44,34,0,4,2,1,17,7,2,1,0,4,3,3,4,2,1,0,2,0,1,1,3,4,3,2,2,2,1,0,1,0,0,2,4,0,2,1,3,3,3,3,1,3,4,4,0,4,3,0,0,1,1,0,3,1,0,2,2,2,4,4,4,3,4,3,2,4
98,1,5,61,2,2,3,1,22,3,2,1,1,5,2,2,2,4,0,4,1,2,0,0,4,3,3,2,2,3,2,1,1,1,1,1,1,4,3,1,1,1,4,1,1,3,0,0,3,0,0,3,3,1,0,2,4,1,0,4,0,0,1,1,2,0,0,0,1,4
98,1,33,43,12,4,2,0,11,8,4,3,0,0,0,0,0,3,1,0,2,2,1,1,1,2,3,3,4,3,2,3,2,3,1,0,0,3,2,2,3,2,0,3,1,0,0,2,3,0,0,0,0,2,2,3,3,2,2,1,1,0,0,2,2,3,2,2,4,2
75,3,17,70,2,1,2,1,0,2,0,2,3,0,0,0,1,3,2,2,0,2,2,2,3,4,1,3,2,2,1,2,0,2,0,0,0,4,0,0,3,0,0,0,4,1,2,0,4,2,0,0,0,0,1,1,0,1,0,1,0,2,3,1,1,0,3,1,0,4
82,1,25,23,2,1,2,0,17,3,0,2,3,3,4,1,3,0,4,1,0,3,0,0,2,0,4,2,1,2,1,3,2,2,1,4,2,0,0,4,1,3,1,1,4,0,2,0,0,3,3,0,1,3,3,3,0,0,4,4,2,2,1,1,1,0,4,1,1,2
16,1,72,74,13,2,1,1,1,5,0,1,1,3,1,4,3,4,2,0,2,1,1,0,4,3,1,4,3,0,0,2,4,0,0,4,2,4,0,2,0,0,2,2,3,3,1,1,4,3,0,2,4,0,4,0,0,2,4,2,1,1,4,2,1,1,2,1,2,2
98,1,23,15,2,0,1,0,4,3,3,1,1,5,4,1,1,3,2,3,3,4,2,2,1,2,1,2,0,0,0,4,2,2,3,0,1,1,2,0,2,1,0,1,4,0,2,1,0,0,1,2,1,1,2,4,1,1,2,3,1,2,1,2,1,3,4,3,0,2
49,2,67,67,2,1,2,2,1,1,0,0,3,5,4,1,3,3,1,4,1,3,1,4,2,0,3,1,3,3,2,0,0,2,0,1,1,0,0,4,3,3,1,0,2,2,0,1,0,1,1,0,1,2,1,3,4,3,0,2,1,2,2,2,0,3,4,3,2,2
88,4,43,64,4,2,2,1,17,7,4,1,0,1,0,0,3,3,0,2,4,3,1,4,3,4,3,2,2,0,0,1,1,1,1,3,1,1,4,1,1,3,2,0,0,1,1,0,0,3,1,2,1,0,1,1,2,0,0,0,1,0,0,1,4,1,1,1,3,4
5,3,68,32,18,4,1,0,23,4,0,0,2,3,4,1,3,4,0,3,3,3,2,3,2,0,3,4,1,0,0,2,2,0,3,3,2,4,3,1,4,2,2,1,4,1,2,4,3,0,1,2,4,4,4,3,1,1,1,1,1,2,3,2,0,0,3,4,2,1
19,4,98,66,10,1,1,1,17,7,1,1,1,3,4,1,0,2,1,0,2,4,2,2,2,0,1,1,0,0,0,3,4,0,3,1,2,4,3,0,2,4,2,1,0,4,2,4,0,4,1,2,3,2,2,4,3,2,2,4,1,2,4,1,0,2,1,3,4,4
24,3,67,67,4,3,0,1,2,6,0,0,3,5,0,0,3,2,2,3,3,4,4,1,2,0,3,3,4,0,0,3,3,1,3,1,1,2,3,4,4,1,0,0,4,0,4,3,4,0,1,0,4,1,4,0,1,4,3,0,0,2,1,4,0,3,4,1,2,2
94,2,98,66,4,1,3,1,12,9,2,1,0,4,4,1,3,1,3,0,2,4,0,3,4,3,1,4,3,3,2,0,4,1,3,3,4,0,1,2,1,4,2,1,0,2,4,3,4,1,1,0,0,4,0,0,3,2,3,1,1,1,4,0,0,4,4,4,3,3
44,1,57,16,4,1,3,0,20,0,4,1,3,2,3,3,3,3,1,3,3,2,2,2,2,0,1,3,2,0,0,2,4,1,0,0,3,1,0,4,3,0,3,3,1,0,3,3,1,4,1,4,0,0,4,2,0,4,0,3,0,1,0,1,3,3,4,1,0,1
16,1,52,59,10,1,2,0,9,2,2,1,1,2,4,0,3,3,1,1,0,2,4,4,3,4,4,3,3,4,3,0,1,3,2,0,0,0,4,1,3,0,0,0,1,3,0,2,0,2,3,4,2,2,4,3,2,2,0,1,1,1,1,1,3,3,0,3,1,1
87,2,61,82,2,0,1,1,6,0,0,3,1,5,2,2,0,0,0,4,1,2,0,0,1,2,2,0,1,3,2,3,3,1,0,4,0,2,1,2,4,0,4,1,2,1,4,0,0,0,0,3,4,0,0,0,1,3,2,4,2,2,1,0,2,3,0,1,0,4
98,1,31,58,0,3,3,2,22,1,0,3,0,0,0,1,4,1,0,0,2,3,3,1,3,4,2,1,4,3,2,2,2,0,0,3,0,3,4,0,1,0,1,1,4,3,1,1,3,2,0,1,0,0,1,0,0,4,4,2,1,3,3,1,2,1,1,0,4,4
40,3,67,1,0,0,0,2,19,9,0,0,3,5,0,0,2,3,4,0,2,4,0,3,1,2,4,4,2,0,0,1,3,2,2,0,0,0,2,2,4,1,0,0,4,2,2,1,2,3,1,2,0,0,0,2,0,2,3,3,3,1,4,0,2,0,4,1,2,2
40,3,69,27,1,0,1,3,22,0,0,1,1,3,4,1,3,1,2,3,3,1,0,2,1,2,3,4,1,4,3,3,2,2,0,0,4,2,2,3,4,2,1,1,1,0,4,3,4,2,4,1,2,4,0,2,0,4,2,4,4,0,1,1,1,3,0,2,1,2
56,3,50,46,14,2,0,2,0,5,3,3,1,2,4,1,4,3,0,0,2,3,3,0,1,2,3,3,4,3,2,1,4,3,0,0,0,1,2,0,4,0,2,0,4,1,4,2,3,0,1,0,2,1,1,0,0,0,1,4,1,1,2,4,3,4,4,1,2,1
53,0,69,27,18,4,1,0,19,9,2,1,0,4,1,4,0,0,0,0,2,1,0,2,3,4,4,1,4,1,4,1,1,1,3,0,1,1,3,0,0,0,2,2,3,4,4,3,0,1,0,3,2,1,4,0,0,2,0,0,0,2,4,1,4,3,0,1,0,2
26,0,61,2,7,2,1,2,24,2,0,1,1,3,4,1,2,4,0,0,2,3,4,2,1,2,3,1,3,1,4,2,2,0,0,1,0,3,2,2,2,2,0,0,0,0,1,4,3,0,2,1,1,2,0,3,3,2,3,0,2,1,1,2,4,3,2,0,0,1
72,0,96,1,1,0,0,0,2,7,2,1,1,0,3,3,1,1,0,0,1,3,0,0,4,3,4,2,1,0,0,1,0,4,2,3,1,0,0,1,4,0,1,4,3,0,0,0,0,2,2,0,1,1,3,2,2,3,0,0,1,1,3,2,3,3,0,2,1,4
77,1,92,38,15,3,0,1,10,8,3,2,3,4,4,1,0,3,3,3,3,2,4,3,2,0,1,3,2,0,0,3,0,3,2,3,4,0,3,1,2,2,0,1,1,0,3,4,0,1,0,2,3,0,1,1,0,3,1,2,2,1,2,2,0,4,3,2,2,2
25,0,14,75,14,2,0,0,8,5,2,1,3,0,3,3,3,1,3,2,4,2,1,0,4,3,3,3,4,1,4,1,0,4,0,4,3,3,0,1,0,0,3,2,2,0,4,0,2,0,2,3,4,1,4,3,3,0,1,1,1,2,0,4,1,4,1,3,1,2
8,4,3,31,6,1,2,3,2,6,2,0,3,0,4,1,1,3,2,3,3,4,0,3,2,0,1,2,0,3,2,4,3,0,4,0,2,0,3,1,1,1,2,2,2,4,1,4,4,0,1,1,4,0,0,0,2,1,2,4,3,3,4,2,2,0,3,2,4,3
63,4,73,96,1,3,0,1,5,2,0,0,2,3,4,1,4,3,1,1,0,0,2,4,2,0,3,4,1,3,2,3,1,4,1,2,1,4,3,4,0,1,2,1,0,4,3,1,1,4,0,0,3,4,4,3,2,1,3,1,1,2,3,4,0,3,4,4,3,0
