column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50
38,1,12,5,3,1,1,2,13,7,3,2,0,3,0,2,1,3,4,1,0,2,1,3,2,3,4,2,1,0,2,0,0,2,4,4,3,2,3,2,4,0,4,0,3,3,2,0,4,2
7,1,3,77,8,2,2,1,11,2,4,2,2,0,1,4,2,4,3,1,0,4,0,2,0,1,4,2,0,4,0,1,0,1,0,3,1,0,0,1,1,3,4,0,0,1,1,2,3,0
22,0,70,11,14,2,0,2,7,0,4,0,3,1,1,0,1,4,3,1,0,1,1,3,1,4,4,2,0,2,0,2,1,1,0,1,2,1,2,0,4,1,3,4,3,2,0,4,4,2
84,4,72,91,0,1,0,2,19,2,2,1,1,2,0,0,1,4,3,0,4,4,4,0,1,1,2,3,4,2,2,0,1,1,0,2,2,1,4,0,3,0,1,3,1,4,3,4,2,1
25,3,13,92,18,1,3,3,17,4,4,3,4,5,4,4,1,4,3,3,3,1,4,0,1,2,0,0,0,1,3,0,0,1,0,1,0,1,1,4,0,2,4,4,2,0,4,3,1,4
68,1,74,4,3,3,3,3,8,9,0,3,1,2,0,2,4,2,4,3,3,3,1,1,2,2,0,1,2,0,2,1,0,0,1,0,3,2,4,2,0,2,4,0,3,4,3,0,4,2
62,1,33,7,7,3,0,3,15,6,2,0,2,0,2,1,4,4,1,0,4,3,1,1,0,1,1,2,3,0,0,4,4,2,3,1,4,0,0,1,3,0,1,3,2,3,1,0,2,0
63,3,68,94,5,1,3,3,12,6,0,3,1,2,1,0,2,0,4,1,0,4,0,2,4,0,0,1,0,0,2,2,2,4,3,0,2,4,0,1,4,4,2,4,4,3,2,4,2,4
48,1,21,30,13,1,1,3,17,2,3,3,0,2,1,0,4,4,1,1,0,3,4,3,4,2,4,2,1,2,2,1,4,4,4,0,2,2,0,2,4,4,3,3,0,1,4,2,4,2
86,3,0,38,12,1,0,3,9,3,3,2,3,0,2,1,4,3,2,4,0,0,3,4,0,1,3,0,4,2,4,1,4,4,0,1,0,2,1,3,4,1,3,0,4,3,0,0,4,4
24,1,99,86,1,1,1,3,15,6,1,2,2,0,3,3,2,0,4,4,2,4,1,3,1,0,4,2,1,0,4,1,0,0,3,1,0,3,3,1,0,1,4,2,1,0,4,1,3,2
94,2,52,74,8,1,3,0,15,3,1,1,4,4,1,1,4,2,4,3,3,3,4,3,4,0,2,2,2,3,0,0,0,3,2,2,4,0,1,0,0,3,0,4,3,3,4,0,0,1
72,2,96,63,9,2,0,1,11,2,2,3,2,5,4,4,4,1,0,3,3,1,2,3,3,0,2,1,0,1,3,1,0,0,4,1,1,4,4,2,4,2,0,0,4,1,4,1,3,1
94,2,27,48,16,1,2,0,23,3,4,2,4,1,3,3,4,0,3,0,4,0,3,4,4,3,0,4,0,4,1,2,0,3,2,1,0,1,1,0,0,1,2,2,3,4,2,0,3,2
54,0,81,1,15,2,3,1,15,1,2,0,2,0,1,0,2,2,0,1,0,3,3,4,2,3,3,0,0,2,4,4,1,0,3,4,1,1,2,0,4,3,2,0,0,2,1,2,3,1
3,1,46,6,12,3,2,3,12,6,2,1,0,4,2,0,2,0,4,4,2,3,2,2,1,0,1,1,0,4,0,1,2,3,0,0,1,0,3,1,0,1,2,2,3,1,4,4,0,0
49,0,5,98,16,2,0,3,8,9,3,2,4,1,0,2,2,4,3,3,3,4,4,4,0,0,0,4,1,1,1,0,2,1,1,1,3,0,4,4,0,2,0,0,2,0,4,0,4,1
36,4,21,30,8,3,0,3,10,1,4,3,3,4,1,4,4,4,1,4,2,3,1,1,3,2,3,2,3,1,0,0,0,3,2,2,1,1,4,0,4,1,0,3,2,4,3,0,2,2
58,1,64,53,13,1,1,2,6,4,3,2,2,4,1,0,4,4,1,0,4,4,3,1,3,1,1,0,1,3,4,0,4,1,0,2,0,2,2,1,3,2,2,4,3,1,2,0,1,2
24,1,1,54,14,3,3,3,5,4,0,2,4,4,0,2,4,2,0,3,3,1,2,1,1,0,1,0,2,1,4,1,1,0,1,3,3,2,3,1,4,2,2,1,3,2,3,3,2,4
44,2,62,29,11,1,3,1,15,9,4,1,0,4,0,2,0,3,1,3,3,1,0,0,3,1,1,0,0,0,1,1,4,2,0,1,1,2,1,1,3,1,3,0,2,1,2,2,0,1
99,3,5,98,1,3,2,1,22,0,0,0,0,0,0,2,3,3,4,0,4,4,2,0,2,2,1,3,0,1,4,4,2,2,1,0,3,0,1,1,1,0,0,3,2,1,2,1,4,1
47,1,76,95,5,3,3,3,24,4,3,3,1,3,0,2,3,1,2,4,2,1,3,4,1,0,3,0,2,0,2,0,4,4,1,3,3,0,0,1,1,2,2,3,4,1,0,2,3,2
73,4,64,53,1,2,2,1,3,0,0,2,2,3,1,0,4,0,3,0,4,4,1,0,2,4,1,2,2,4,1,3,0,2,1,0,2,0,4,4,3,1,2,0,1,2,4,0,2,4
88,2,46,6,17,1,0,3,12,6,3,2,4,1,1,4,3,4,0,3,3,1,4,2,4,1,0,0,3,3,1,0,1,0,3,1,0,4,4,0,4,2,2,3,3,4,1,3,0,0
15,4,98,79,5,2,1,1,21,7,2,3,3,5,1,0,1,2,1,4,2,1,3,1,1,3,2,2,3,0,3,0,4,4,0,4,2,1,1,0,1,1,2,2,3,1,0,3,2,1
13,0,68,94,4,4,0,1,9,9,0,2,1,3,2,1,1,4,3,4,2,0,2,0,1,0,0,0,0,2,1,3,0,1,0,1,4,0,0,1,1,0,4,4,0,2,4,1,4,0
30,2,60,64,13,1,1,3,15,6,3,3,4,4,2,1,1,4,3,3,3,2,2,4,0,1,0,0,2,0,0,0,0,1,0,0,4,0,3,0,0,1,0,3,4,4,0,0,3,0
57,2,9,43,10,1,1,1,10,6,1,3,3,4,2,1,4,4,4,2,1,1,4,2,2,2,0,1,0,0,0,0,2,0,3,0,4,0,1,0,4,0,3,1,0,2,0,2,3,1
7,0,45,66,11,3,0,2,11,3,0,3,4,1,2,1,0,4,4,4,2,4,2,0,3,0,0,0,1,1,1,0,0,0,0,2,3,2,2,4,1,1,3,4,2,3,2,1,1,0
62,1,52,74,8,3,1,3,18,5,0,0,2,1,2,1,1,0,2,1,0,3,2,2,0,4,4,1,1,0,4,2,3,4,1,0,4,4,0,4,0,3,4,3,3,4,1,0,1,0
2,2,20,3,12,1,0,1,0,6,0,3,3,0,4,4,4,3,2,4,2,2,2,4,1,1,3,2,3,2,4,4,4,0,0,1,1,3,3,3,4,2,1,0,4,1,0,3,1,1
62,4,42,0,3,0,0,1,10,6,3,2,1,0,2,1,2,1,1,4,2,4,4,4,0,0,3,0,3,1,4,3,4,2,0,4,0,2,1,1,1,2,4,3,4,2,0,0,1,0
30,0,39,45,12,1,0,2,6,4,0,2,0,0,2,1,3,2,1,3,0,2,1,3,3,0,4,2,1,2,0,1,0,4,1,3,2,3,2,0,0,3,2,1,3,2,4,1,0,2
74,1,73,88,4,1,1,0,0,7,2,2,1,3,2,1,4,2,4,3,0,1,1,3,0,3,4,2,1,0,3,3,2,0,4,1,1,4,2,2,4,3,4,3,0,4,3,3,3,0
99,3,27,1,13,2,2,3,3,3,4,0,4,2,2,1,3,3,4,3,3,2,1,3,1,3,2,0,3,1,0,0,2,0,1,2,4,4,0,0,1,3,2,4,2,2,3,1,2,2
23,3,89,81,16,3,3,2,18,5,0,3,0,1,2,1,3,0,3,3,3,2,2,4,1,4,3,3,0,1,2,2,0,2,1,2,2,1,0,2,1,1,1,3,4,0,0,0,3,1
30,2,77,55,5,3,2,1,6,4,2,0,0,0,4,4,1,3,4,3,3,0,2,3,0,1,4,2,0,0,0,1,0,2,4,4,0,4,4,3,0,3,2,4,3,2,4,1,1,2
64,2,85,28,19,3,3,3,6,5,4,3,3,4,2,1,0,2,0,3,3,0,1,1,1,0,1,0,0,2,1,1,0,2,1,2,4,0,4,1,0,1,1,3,3,2,4,1,3,4
48,1,38,87,7,0,3,1,22,1,0,1,2,1,2,2,1,3,4,1,0,1,2,1,0,1,3,0,0,0,1,0,0,2,0,4,0,0,0,1,1,0,4,3,3,3,4,0,3,0
47,4,74,4,8,2,2,1,12,1,4,0,3,1,2,1,4,3,3,0,4,4,1,3,2,2,4,2,2,2,1,2,1,0,0,3,0,2,4,1,1,0,4,3,2,1,2,2,4,4
13,0,75,14,11,3,0,1,18,4,2,1,2,1,2,3,3,3,4,3,3,3,3,4,0,1,3,0,3,1,1,2,2,0,2,0,0,1,0,4,0,2,2,3,4,2,2,0,2,4
53,4,30,96,10,0,0,3,19,1,3,2,2,4,4,4,1,4,3,2,1,4,3,1,0,0,1,0,3,1,0,1,0,2,2,0,1,4,1,1,0,4,1,3,3,1,4,3,1,2
97,1,16,97,1,1,1,2,16,6,3,3,2,5,1,0,4,3,2,2,1,2,4,2,3,0,0,1,2,3,1,0,3,4,3,1,4,1,3,2,0,4,4,3,4,1,1,2,1,2
28,0,53,17,4,1,0,2,15,4,3,2,3,1,1,0,4,0,0,4,0,3,0,0,2,2,0,3,3,1,0,2,2,0,1,3,2,0,2,0,0,0,4,4,1,0,2,2,0,0
2,2,58,32,8,2,2,1,6,4,0,3,1,2,4,4,0,4,4,0,4,3,1,1,1,1,2,1,1,4,3,2,2,0,1,3,0,1,1,3,0,3,4,2,4,2,4,2,3,4
82,0,22,61,5,4,2,1,9,9,0,1,3,2,2,3,0,2,0,0,4,0,1,1,0,4,2,0,3,1,2,0,1,0,0,0,3,3,2,0,3,0,4,3,4,1,0,0,0,0
9,0,78,0,8,2,2,2,2,7,0,0,0,0,4,4,1,3,4,1,0,3,1,1,4,0,1,2,0,1,0,0,2,3,4,4,0,0,2,0,4,3,2,0,2,3,2,0,1,1
43,0,25,82,4,1,0,2,6,4,3,2,1,0,3,3,4,3,2,3,3,1,2,1,1,0,0,2,1,2,0,4,4,1,2,2,0,0,2,4,4,2,1,0,0,2,2,1,2,1
84,4,90,84,8,3,1,0,7,2,4,3,0,5,2,1,1,2,1,3,1,2,2,4,3,2,3,4,2,3,3,1,4,0,4,0,1,3,2,4,4,4,1,4,2,0,2,0,3,0
0,3,74,0,15,1,1,0,17,6,4,2,2,0,2,1,1,4,3,4,2,0,4,2,0,1,0,1,2,0,2,1,1,1,3,0,4,4,2,2,4,1,4,0,3,0,4,2,4,1
17,2,14,59,15,0,2,3,2,0,2,2,0,1,3,3,0,1,3,0,4,3,4,3,2,2,2,2,0,4,3,0,1,2,1,0,0,1,1,4,0,0,4,3,3,1,4,0,1,0
53,4,8,18,4,3,2,0,8,0,3,0,1,2,2,1,2,3,2,3,3,0,4,2,4,1,4,1,2,1,2,1,2,0,3,1,1,0,1,1,0,3,2,0,1,4,0,3,4,0
98,4,1,54,3,1,1,1,19,2,4,3,0,2,4,4,3,4,0,4,2,4,2,0,2,0,2,2,1,0,1,0,0,0,4,1,1,0,1,1,1,1,3,3,0,0,4,2,3,0
51,3,0,38,10,0,0,1,13,8,3,2,1,0,2,1,4,2,4,3,3,4,1,3,2,1,4,2,3,1,4,3,0,0,4,3,4,0,1,1,4,1,1,0,4,2,1,3,1,2
36,4,28,36,16,2,0,3,8,9,3,0,0,0,2,1,4,3,2,1,0,4,2,0,4,2,0,3,1,3,4,1,3,4,0,1,1,2,2,3,4,4,2,0,3,3,0,4,4,0
80,2,13,0,5,2,1,3,13,7,0,3,1,2,1,0,4,0,3,4,2,4,1,3,1,0,4,1,0,0,3,2,0,1,1,3,4,1,3,2,4,0,1,3,4,3,3,3,1,2
30,2,80,25,16,3,3,2,19,1,4,3,3,1,4,4,2,3,2,4,0,4,2,0,0,2,1,0,0,2,0,2,3,1,2,0,4,4,1,4,0,3,1,4,3,0,0,2,2,0
21,2,85,28,17,3,2,1,13,8,4,1,0,0,0,2,1,2,1,4,2,2,0,1,3,2,1,2,2,0,4,1,4,3,4,0,0,0,1,3,0,1,3,1,0,2,1,4,1,4
81,1,94,80,7,1,1,3,9,3,4,3,4,5,4,4,1,2,1,4,2,4,4,4,1,1,0,4,1,3,3,0,4,3,0,2,0,4,3,1,3,1,0,3,0,2,1,2,1,1
62,1,18,20,8,4,3,3,6,5,3,0,1,2,2,1,1,2,2,3,3,2,2,4,0,0,0,0,2,2,3,1,0,4,1,0,1,0,3,1,0,2,4,0,3,2,2,4,1,0
36,4,97,40,18,1,3,1,21,7,1,0,0,5,2,1,1,0,2,1,0,3,4,3,1,3,2,3,0,3,1,1,2,4,0,0,1,2,2,1,4,1,1,3,0,2,4,4,0,1
41,3,50,13,5,3,3,0,11,4,0,1,3,2,1,0,4,2,4,1,0,2,4,2,1,0,0,1,2,2,2,4,2,2,0,0,2,0,1,2,4,3,2,2,0,2,4,2,4,0
1,1,57,70,9,0,1,2,7,2,4,1,4,0,2,1,4,4,1,3,3,3,4,3,0,1,2,2,3,3,4,4,4,4,0,2,4,2,4,2,0,1,2,4,4,2,4,4,2,1
27,2,25,82,8,2,2,0,6,5,3,3,4,4,2,1,1,0,2,3,3,4,1,0,0,0,0,0,3,4,0,0,4,1,1,2,1,0,0,3,3,2,2,1,2,2,4,4,4,0
76,2,74,4,15,2,3,3,1,8,4,2,2,0,3,3,1,0,2,4,0,3,4,0,2,1,1,0,0,0,4,4,3,0,1,3,1,3,1,3,4,1,3,1,4,2,3,0,0,0
90,0,14,0,8,0,0,3,15,6,1,3,2,0,1,0,0,1,3,1,0,3,1,1,2,0,1,0,3,2,4,4,1,1,3,1,1,1,2,4,1,3,2,4,4,3,2,0,1,4
50,1,33,0,6,1,0,1,15,9,3,0,1,2,0,2,4,4,1,3,0,3,2,2,4,0,4,1,4,1,0,1,0,4,1,1,1,0,0,2,0,3,2,3,4,0,4,0,4,2
44,2,38,87,5,2,1,2,23,4,3,2,2,4,3,3,1,0,2,4,2,4,4,0,3,2,0,2,1,3,0,0,0,0,0,4,1,1,0,1,0,1,0,0,3,3,4,0,2,4
45,3,67,99,8,1,3,3,18,5,2,0,4,3,0,2,3,2,1,4,2,0,3,4,4,3,0,2,2,0,3,3,4,1,1,2,0,4,1,2,4,2,1,3,1,4,0,2,1,0
90,0,53,17,0,1,0,3,23,8,2,1,2,2,3,3,2,3,1,1,0,1,2,1,0,2,2,2,2,2,3,1,4,4,1,0,1,3,0,1,1,4,1,0,0,3,1,1,4,0
59,3,6,47,10,4,1,3,7,0,3,3,0,2,4,4,2,2,0,4,2,0,4,2,2,0,4,2,1,3,2,2,1,0,3,1,1,4,1,1,1,1,4,4,3,0,2,1,4,0
49,0,96,63,4,4,0,1,15,9,0,3,3,0,2,1,4,2,4,3,3,4,3,1,1,0,0,2,0,3,0,4,2,0,2,0,0,0,2,0,0,1,1,2,1,3,2,2,0,2
78,0,25,82,11,3,0,2,13,7,3,3,3,1,2,1,4,4,1,0,4,3,1,1,3,4,1,0,1,2,0,2,4,3,4,4,4,2,0,0,3,1,2,1,2,3,1,1,1,0
47,4,87,27,14,2,0,1,15,9,3,2,1,0,1,0,3,4,0,1,0,3,2,2,1,0,0,4,3,1,0,1,0,2,1,0,1,1,4,1,1,0,2,3,1,2,2,3,3,4
41,0,52,74,16,1,2,2,19,6,1,3,4,1,1,2,1,0,2,3,0,1,2,1,4,3,2,2,0,4,1,0,3,0,3,0,3,2,2,0,1,3,2,3,4,1,4,1,1,0
82,0,42,0,8,3,1,0,2,8,1,2,4,3,1,0,1,1,0,3,3,1,2,1,4,2,3,2,1,0,3,0,1,2,1,3,2,0,0,4,0,3,4,1,4,0,0,0,0,0
20,4,96,63,16,1,2,1,13,8,4,0,0,2,1,0,4,2,4,2,1,0,2,0,3,2,1,3,1,1,1,1,2,0,2,0,2,1,1,3,4,2,4,0,3,0,1,0,3,2
57,2,31,2,16,1,2,1,17,3,2,0,3,5,2,1,1,0,2,3,0,4,2,0,0,4,0,3,0,4,4,0,4,4,0,2,1,2,1,0,0,1,3,3,0,4,1,3,4,1
48,1,91,1,10,2,3,3,18,5,1,1,2,3,4,4,4,4,1,3,3,4,1,3,2,0,4,2,2,1,2,3,0,0,1,2,2,0,0,4,1,2,4,4,2,4,2,1,3,0
35,2,92,49,6,3,0,3,19,6,0,3,0,1,0,2,1,4,3,3,3,4,4,4,1,3,0,2,3,1,1,0,1,1,3,0,3,2,0,1,4,2,4,4,0,2,1,4,1,3
20,4,94,80,6,1,0,1,3,1,2,2,2,0,1,0,0,4,4,4,2,2,4,2,0,1,0,1,3,0,0,4,2,3,2,4,2,3,1,1,4,0,4,1,3,2,2,1,1,4
69,0,58,32,12,4,0,1,7,7,0,0,1,3,2,1,2,3,2,3,0,0,2,0,1,2,1,3,0,2,1,3,3,0,0,0,4,2,0,4,4,0,3,0,3,4,4,3,2,1
78,0,89,81,19,0,1,1,2,2,0,3,2,5,0,2,4,1,2,3,0,2,2,4,2,0,3,2,3,2,1,0,4,0,3,2,3,0,2,1,4,1,4,0,0,3,1,0,0,4
49,0,36,2,12,0,1,2,17,1,3,2,4,1,2,1,4,2,4,3,3,3,2,1,3,1,3,0,1,3,2,2,2,3,0,0,4,4,0,4,3,2,2,3,3,1,3,1,4,3
76,3,30,96,12,4,0,3,13,7,2,0,2,0,0,2,3,3,4,3,3,4,2,0,0,0,0,3,3,2,0,1,0,0,0,0,3,0,2,0,0,2,3,0,1,2,4,3,0,4
20,4,78,58,18,1,3,3,8,9,2,0,4,3,0,2,4,2,4,3,3,2,2,4,3,2,3,1,2,2,1,3,0,1,1,0,0,0,4,0,0,3,2,3,3,3,0,3,4,4
9,0,7,41,1,1,3,3,12,2,3,1,3,4,3,3,0,0,2,1,4,4,1,3,0,4,3,2,2,1,0,1,3,0,3,2,0,0,0,2,3,1,2,4,0,2,4,1,1,2
1,0,20,3,19,3,3,3,11,2,2,0,1,5,2,1,1,0,2,1,0,4,3,1,1,2,0,0,0,0,3,1,3,4,0,0,2,0,0,4,4,1,0,3,2,2,4,0,2,2
41,3,5,98,7,0,3,0,9,9,0,2,3,0,4,4,1,3,4,4,2,2,3,0,1,0,0,3,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,4,2,2,4,4,3
59,3,17,60,8,1,3,2,15,4,4,1,4,0,4,4,3,2,0,3,3,1,4,2,1,3,4,1,2,2,4,1,0,2,2,3,4,0,0,2,0,2,2,3,4,2,4,2,1,1
86,3,69,44,4,0,1,3,0,2,0,3,0,1,1,0,2,1,1,3,3,3,4,3,0,1,2,3,2,3,1,2,4,4,0,0,1,0,0,2,4,2,3,0,3,1,0,2,4,4
43,0,54,0,15,2,3,1,13,8,2,3,4,3,0,0,1,1,0,4,2,3,2,0,4,0,0,2,2,0,3,0,0,2,2,3,2,0,0,4,3,2,1,3,3,3,2,1,2,0
42,4,45,66,12,4,0,3,10,1,0,0,3,2,1,0,0,2,0,0,4,3,1,2,3,1,4,1,3,1,2,1,0,0,0,0,2,0,4,0,2,2,4,0,2,0,0,3,4,0
98,4,21,30,13,4,2,1,17,3,4,0,2,3,2,1,2,1,1,4,2,4,1,3,0,0,1,2,1,4,1,0,4,2,0,2,4,0,4,0,1,2,0,0,2,1,4,2,1,0
66,3,12,5,8,1,3,2,11,3,4,0,4,1,2,1,1,3,4,1,0,1,1,3,2,3,3,1,0,0,1,1,0,0,2,2,1,0,1,2,4,3,4,0,4,2,1,1,3,2
35,2,96,63,12,3,2,2,21,1,4,1,0,4,1,0,3,1,2,3,3,0,2,0,3,0,1,3,2,4,0,1,4,0,2,0,4,0,1,3,0,2,0,1,0,2,4,1,4,0
76,3,26,69,4,1,0,1,16,8,1,0,3,3,2,1,4,2,4,4,2,4,2,3,2,2,4,4,3,2,3,3,2,0,2,0,4,1,0,1,1,0,1,4,3,4,2,0,3,0
63,3,4,76,18,3,0,1,9,9,0,0,2,1,3,3,1,3,4,3,3,3,4,3,4,0,2,3,3,3,0,1,2,2,1,1,0,2,1,2,0,1,3,0,3,1,1,3,3,1
86,3,78,58,19,0,1,0,11,4,3,0,3,2,1,1,0,2,0,0,4,3,4,3,3,1,2,2,3,0,2,1,1,0,0,4,4,0,0,0,0,3,3,0,3,2,3,2,2,0
0,3,18,20,15,1,1,1,15,9,0,3,1,2,1,0,2,3,2,4,2,0,4,2,1,0,0,0,1,3,0,0,3,4,2,1,2,0,0,2,1,1,4,0,4,2,0,1,0,3
23,3,20,3,17,1,0,3,13,7,0,0,3,2,0,4,0,4,4,4,2,1,1,0,1,0,1,3,3,2,2,0,2,3,4,4,0,4,0,0,1,1,2,3,2,2,4,3,3,0
87,0,57,70,16,3,3,3,8,2,1,3,0,4,1,0,2,2,0,1,0,3,3,4,0,4,4,0,2,4,3,0,0,2,4,2,2,1,2,1,1,3,4,3,4,4,0,3,2,4
23,3,90,84,15,4,0,1,2,2,3,2,2,4,4,1,2,1,1,1,0,4,4,4,0,2,2,4,3,2,3,1,0,3,0,1,4,2,1,2,0,4,0,4,3,4,4,1,3,0
17,2,40,78,16,2,0,3,21,3,4,0,4,2,1,0,4,4,1,4,2,2,4,2,1,4,4,1,3,1,2,0,4,4,0,1,2,1,2,3,3,0,2,3,4,2,4,4,2,1
58,1,59,23,5,1,3,1,18,4,4,2,4,1,1,0,2,0,0,1,4,0,2,0,0,1,2,3,0,1,1,0,0,2,1,1,2,0,3,1,0,0,2,3,2,0,1,1,1,0
99,3,50,13,12,4,0,1,24,5,1,3,1,3,1,0,3,0,3,3,3,4,4,4,1,2,0,1,2,3,3,0,2,4,1,1,2,4,0,2,3,2,1,0,0,3,4,4,3,1
36,1,61,10,16,1,3,2,19,2,3,1,4,2,4,4,1,1,0,2,1,4,4,4,1,3,0,0,0,2,0,1,1,0,0,0,1,4,3,1,2,0,4,4,1,4,4,3,4,4
84,4,6,47,1,2,2,3,13,7,1,1,3,0,0,2,1,2,1,4,2,4,2,0,0,4,1,0,0,4,2,4,0,3,1,0,4,0,4,1,1,2,1,0,2,1,4,3,2,0
57,2,91,93,16,1,2,1,1,8,3,2,0,3,1,0,4,3,0,3,3,4,4,4,4,1,3,4,0,4,3,3,1,2,4,3,4,1,0,1,0,2,0,0,3,1,0,2,0,4
79,3,34,35,12,1,0,3,6,5,4,2,1,5,2,1,1,4,3,4,0,0,4,2,3,2,0,2,0,1,0,1,0,2,1,2,4,0,1,1,4,3,1,3,0,0,2,1,2,0
90,0,35,50,16,1,2,3,21,3,0,2,4,4,1,0,4,3,2,4,2,1,4,0,0,2,0,3,3,4,0,0,2,4,2,4,2,0,2,4,0,2,2,4,4,2,4,2,2,4
5,2,41,21,5,1,3,0,18,9,0,3,4,1,2,1,1,2,1,4,2,4,0,0,4,1,0,0,2,0,1,0,4,4,1,1,4,2,1,0,1,2,1,1,0,2,4,4,3,2
30,2,22,61,16,1,2,3,20,7,2,2,0,1,0,2,3,0,3,0,4,1,2,1,0,4,2,0,0,1,4,2,1,1,4,0,0,2,4,3,3,0,2,0,1,2,4,3,2,0
99,3,69,1,5,2,1,1,10,6,0,3,3,0,2,2,2,3,2,1,0,3,4,3,1,3,4,2,1,0,0,4,3,4,3,1,0,2,1,0,0,4,4,0,4,4,1,0,3,0
22,2,0,38,7,3,1,3,24,4,0,2,1,3,0,2,2,0,4,1,0,3,0,0,0,1,0,0,0,0,2,0,2,3,0,3,3,2,1,3,0,4,4,0,4,1,0,1,2,2
21,2,77,55,7,4,3,3,16,0,0,2,2,3,3,3,0,0,2,0,4,4,2,2,1,4,4,4,2,0,3,0,3,4,3,0,1,3,2,0,0,0,4,1,3,0,4,0,3,2
35,2,81,0,2,0,3,0,15,0,4,0,1,0,0,2,1,2,1,4,2,3,4,3,0,0,2,2,0,2,0,1,4,1,3,1,3,2,1,0,3,1,1,4,2,2,4,2,3,0
14,3,80,25,9,1,2,3,12,0,1,3,3,4,4,4,4,0,3,4,2,2,4,2,2,2,0,3,0,4,4,1,2,2,0,0,1,4,0,0,4,2,4,0,3,0,3,2,2,0
33,1,65,90,16,1,2,3,15,6,0,3,0,1,4,4,1,4,3,3,3,2,2,4,2,0,1,0,0,4,0,0,0,1,3,1,0,0,0,1,4,2,2,4,4,2,0,0,2,1
99,3,51,71,8,0,0,3,21,3,0,0,2,0,1,0,2,4,3,1,0,3,1,1,1,2,1,0,3,2,0,4,0,2,2,4,1,2,0,2,4,3,4,0,3,1,3,3,1,0
87,4,8,3,17,4,1,3,0,2,3,2,4,1,1,0,1,0,2,1,0,4,2,0,1,0,1,3,1,3,0,2,4,2,4,0,1,1,4,4,4,3,1,0,0,4,4,0,3,4
2,2,94,80,16,1,2,0,10,0,3,2,0,3,1,0,1,3,4,1,0,3,1,1,3,1,0,1,0,4,3,3,1,1,0,0,2,1,2,1,0,3,3,0,2,1,2,4,4,2
96,2,54,37,8,3,1,3,2,0,3,2,3,0,2,1,2,3,2,4,2,2,2,4,0,1,3,0,0,0,4,1,3,1,0,1,1,2,1,2,0,2,4,0,3,3,4,3,1,0
78,0,36,2,13,1,1,2,13,0,0,0,2,1,2,1,2,0,4,2,1,2,1,3,0,2,4,1,1,3,0,2,2,3,3,1,3,0,0,0,0,4,2,3,2,1,2,2,2,2
46,2,50,13,8,2,2,1,4,9,4,0,1,0,4,0,0,3,0,2,1,4,3,1,2,2,1,0,2,4,0,1,1,0,0,0,2,4,1,0,4,0,1,1,3,3,1,3,2,0
26,1,69,44,1,3,2,3,15,6,0,3,0,1,0,0,4,2,4,0,0,2,2,4,0,2,3,1,4,4,1,0,2,2,1,1,2,1,4,1,1,1,2,3,3,1,4,0,1,0
11,2,60,64,8,0,0,1,18,4,2,3,2,5,1,0,4,4,1,3,3,4,4,4,4,1,2,4,1,2,1,1,3,3,1,1,1,2,1,1,4,2,4,2,4,3,4,2,4,2
46,3,71,0,7,4,3,1,2,2,4,3,3,4,0,2,4,1,0,3,0,3,4,3,4,0,3,2,2,4,0,0,1,0,3,2,0,2,1,2,0,3,3,3,1,4,4,0,4,0
0,3,72,1,13,1,1,3,9,3,0,2,0,0,4,4,2,0,4,4,2,2,2,4,1,3,4,0,1,3,4,1,2,3,1,0,0,4,1,1,4,0,0,4,1,1,2,0,3,0
35,2,23,56,4,4,0,2,0,5,3,1,4,2,1,0,0,1,3,3,3,4,1,3,0,2,3,1,2,0,0,1,0,0,3,2,2,1,1,0,0,1,1,4,3,0,1,0,3,2
53,4,30,96,19,3,0,1,16,8,0,2,3,0,1,0,2,1,1,3,0,3,2,2,0,4,4,0,3,1,4,1,4,3,4,0,2,0,4,4,1,4,1,4,1,2,4,0,4,4
49,0,0,38,0,2,0,3,2,0,4,0,1,0,4,4,0,2,0,4,2,4,1,3,2,1,4,2,0,1,2,4,0,2,0,1,0,0,2,0,1,1,4,3,1,3,2,0,3,4
41,3,78,0,0,1,0,1,12,1,3,3,1,3,3,3,2,1,1,4,2,3,4,3,4,0,2,2,3,2,3,3,4,3,3,4,0,3,0,2,1,1,4,2,1,2,1,1,4,1
1,0,70,11,16,4,1,3,13,7,1,2,4,3,3,3,3,0,3,3,3,2,1,3,0,4,4,3,1,0,2,3,0,0,4,4,0,3,2,0,0,3,4,3,3,0,2,2,2,4
1,0,66,31,16,1,2,0,17,6,0,0,0,0,1,0,1,2,1,2,1,4,2,0,2,0,1,3,0,0,0,4,4,3,0,1,2,1,2,1,2,4,2,3,2,4,2,2,0,1
73,4,75,14,15,1,1,1,15,9,1,2,0,1,4,4,2,2,0,2,1,2,2,4,0,0,0,0,2,3,0,2,0,2,1,0,1,4,2,0,2,4,3,0,3,2,1,1,3,3
63,3,52,74,5,1,3,3,16,0,4,2,2,0,2,2,4,3,2,3,3,2,0,1,3,3,2,0,2,0,0,1,3,0,0,0,3,2,0,2,0,1,2,2,2,4,2,2,1,4
