column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40
72,0,96,77,2,1,0,3,14,7,3,1,3,1,1,2,2,3,0,0,0,2,3,4,4,0,0,0,2,1,4,0,1,2,4,2,4,4,1,2
28,1,91,21,16,4,0,3,17,6,4,1,4,4,1,2,1,2,3,2,0,2,1,4,4,4,3,3,0,0,2,4,0,3,0,0,3,0,4,0
32,2,97,46,3,3,1,3,16,0,1,1,2,5,2,3,3,2,4,1,0,3,2,2,3,1,2,0,0,1,0,2,0,2,4,1,3,4,4,4
67,4,61,30,16,3,0,0,12,2,4,1,0,0,2,3,3,0,2,3,1,2,4,0,3,0,2,0,4,0,2,3,3,0,3,2,3,1,0,1
90,0,49,72,1,4,2,2,19,5,0,3,4,4,0,0,1,3,4,4,3,4,2,3,0,1,0,2,0,0,0,2,0,1,4,0,1,3,1,1
60,4,92,6,16,2,1,0,19,4,0,0,2,4,1,2,3,4,2,1,0,0,1,4,4,0,0,1,0,4,0,1,0,2,1,1,1,2,1,2
68,0,60,80,5,0,3,0,13,7,3,2,4,1,2,3,4,4,4,2,0,1,0,2,2,0,0,2,3,1,4,1,0,3,0,2,4,4,4,4
1,4,78,60,14,3,3,3,3,0,4,0,0,0,2,3,1,4,2,1,2,4,1,0,1,2,0,0,4,0,1,2,0,4,4,2,3,4,2,1
57,2,18,97,0,0,3,0,20,2,2,1,2,0,0,0,2,3,0,1,3,0,4,3,0,3,0,1,0,0,1,3,3,4,1,1,0,0,3,0
36,1,19,38,5,3,1,3,0,1,4,0,2,3,1,2,3,2,4,2,0,4,1,4,1,4,3,1,1,0,0,4,2,1,4,4,1,4,0,2
83,0,56,48,6,4,1,0,12,0,2,1,4,4,1,2,2,0,2,2,0,0,1,0,1,0,1,0,1,2,0,1,1,0,0,4,4,0,3,3
53,2,47,50,5,1,3,3,10,6,3,0,4,2,1,0,2,4,4,1,1,1,1,0,2,3,0,2,0,2,0,4,0,3,3,2,0,2,1,0
47,3,64,1,7,3,1,1,12,5,4,1,3,5,3,4,4,3,2,1,1,0,1,1,2,1,1,3,1,1,0,3,0,4,1,4,3,3,2,2
51,3,3,24,5,1,1,2,24,5,0,1,3,1,1,2,1,0,0,2,1,1,3,0,4,3,1,1,0,4,4,2,4,4,1,0,3,0,3,1
90,3,38,2,0,4,3,3,5,4,2,1,3,2,3,4,1,3,3,0,2,2,2,1,1,2,3,2,3,3,0,1,0,1,1,3,0,0,0,1
22,3,47,50,14,1,2,0,3,6,3,3,4,4,1,2,2,4,4,4,3,4,1,1,1,0,2,2,1,1,0,0,0,3,3,2,1,4,3,4
15,3,73,9,12,0,3,1,19,4,4,2,4,1,2,3,0,4,0,2,2,2,4,0,2,1,2,0,0,1,2,2,0,1,3,4,2,2,4,0
25,4,55,81,18,0,2,3,5,4,2,0,4,5,1,2,0,0,3,4,0,0,2,4,1,0,0,3,0,1,1,4,0,4,0,3,1,2,3,2
17,4,33,22,5,2,0,1,19,1,1,0,4,2,1,2,4,1,0,0,1,0,2,4,4,0,0,1,3,0,1,0,2,4,4,1,3,4,3,0
32,2,43,66,10,1,1,0,10,2,4,1,3,5,4,1,1,2,0,1,3,1,4,1,4,3,2,0,0,1,4,3,3,3,3,4,4,4,4,0
40,0,42,91,12,4,2,3,15,0,2,2,3,0,1,2,4,0,3,4,3,2,1,4,4,1,0,3,0,3,2,2,0,2,1,1,1,4,3,0
55,4,84,92,4,1,0,2,5,3,3,1,0,4,4,1,1,4,2,0,1,0,2,2,0,0,1,1,0,3,1,3,1,3,0,4,4,4,0,0
47,3,89,25,6,2,2,1,13,1,3,1,2,3,1,2,1,0,1,4,2,3,2,2,1,0,4,3,1,2,4,4,4,2,4,3,1,0,1,0
91,0,95,52,5,4,2,1,20,4,3,1,0,4,1,2,1,0,0,3,2,2,0,4,2,2,0,1,0,2,0,3,0,1,1,3,1,3,3,3
57,2,0,31,0,0,1,0,12,0,2,1,2,0,1,2,1,1,1,1,3,3,4,4,1,3,0,3,0,1,1,2,4,1,3,0,0,4,4,4
11,0,68,32,1,0,0,3,4,8,3,1,3,1,2,3,2,1,1,4,1,3,3,0,3,0,0,4,1,4,4,3,2,0,3,1,4,2,3,2
9,3,14,54,16,0,3,3,8,5,4,1,4,5,3,4,1,2,3,2,0,1,1,1,2,1,4,2,3,4,0,2,0,3,4,0,2,1,1,0
29,3,91,21,18,0,2,3,12,8,2,1,2,0,1,2,2,2,3,4,3,4,4,1,1,1,2,1,0,0,1,1,4,4,0,1,4,3,4,0
44,4,14,54,18,1,0,3,13,0,2,0,4,5,2,3,1,0,0,0,1,0,1,0,1,0,1,0,2,4,3,1,4,2,0,2,1,3,1,1
10,3,58,51,3,4,0,1,1,1,3,0,0,0,4,1,2,3,0,3,1,3,1,2,4,2,2,0,0,0,1,0,2,0,2,2,1,1,3,0
98,1,77,85,4,2,1,1,10,6,2,2,4,0,2,3,2,2,3,2,0,2,2,4,3,1,3,3,0,4,0,2,1,4,0,2,1,0,3,0
66,3,63,67,12,3,2,1,19,1,4,1,2,1,4,1,4,0,3,1,3,1,3,1,4,0,2,3,1,4,1,4,1,0,2,2,3,4,3,0
76,2,90,63,1,2,3,3,11,2,3,2,2,5,2,3,2,2,3,3,3,3,0,1,3,2,4,3,1,4,0,0,1,0,3,4,3,2,4,4
90,3,74,98,9,4,3,3,4,8,3,2,4,1,1,2,4,0,3,1,0,1,0,2,1,2,4,3,0,1,0,3,2,4,0,3,4,4,1,0
74,1,43,66,0,1,2,0,13,7,0,1,4,5,4,1,2,2,3,4,3,0,1,1,4,1,3,3,3,3,0,0,1,4,2,2,1,4,3,4
8,2,54,16,17,0,1,0,15,9,2,0,0,4,0,1,0,4,0,2,1,2,1,1,0,1,4,1,0,2,3,3,0,0,2,2,3,4,4,2
69,2,14,54,5,4,2,1,22,0,3,3,4,1,0,0,1,4,2,4,3,2,2,1,2,3,0,1,1,4,2,2,3,2,0,3,4,4,0,3
32,2,47,50,12,3,2,2,22,0,4,2,0,2,4,1,1,4,2,4,2,1,2,1,0,2,4,1,0,1,0,1,4,4,1,2,0,3,4,2
40,0,81,18,4,0,2,3,15,1,3,0,4,2,0,0,1,1,1,4,4,1,0,3,1,0,0,3,0,0,0,0,0,4,4,2,0,0,1,3
3,1,81,18,12,0,3,3,4,8,4,1,1,3,0,0,2,1,1,0,2,3,0,1,0,4,3,4,0,0,0,1,4,1,0,3,1,0,3,0
95,0,94,19,2,4,3,3,18,3,3,0,1,5,0,0,0,0,3,1,2,3,0,0,0,0,0,0,3,3,1,0,4,1,4,3,3,0,4,3
17,4,92,6,12,3,0,3,14,7,0,1,1,0,1,2,1,2,3,4,1,2,1,2,4,2,2,0,3,0,1,0,1,2,3,0,3,2,1,3
39,4,46,14,16,3,0,3,4,8,1,1,3,3,0,1,2,3,0,0,3,4,0,2,4,0,0,1,2,2,4,1,2,0,4,4,3,2,4,2
84,4,57,61,11,0,1,3,20,8,0,1,4,5,4,1,1,3,4,1,0,3,2,2,4,0,1,1,1,1,2,4,2,4,3,4,1,4,2,2
43,1,46,14,16,4,3,3,24,4,3,0,4,2,4,1,2,1,1,1,4,3,1,1,4,4,3,0,0,1,2,2,0,4,4,0,0,4,0,4
44,4,31,69,12,3,2,3,17,6,3,2,2,5,1,2,1,0,0,0,3,0,4,2,1,2,2,1,3,1,3,4,0,3,4,4,3,0,1,2
31,4,38,2,15,3,2,3,1,2,0,1,3,1,2,3,3,1,0,0,0,2,3,4,3,2,0,0,2,2,3,3,3,0,2,4,1,4,1,0
48,1,34,17,19,2,0,0,7,7,1,3,4,1,1,2,1,1,1,3,4,0,3,4,1,0,3,4,1,2,2,0,2,0,0,0,2,4,3,3
44,4,41,79,3,0,0,0,5,1,1,0,1,5,0,0,1,2,3,0,1,2,0,3,0,1,3,3,3,0,1,0,2,4,0,1,1,4,3,3
67,4,78,60,4,1,0,0,18,3,1,2,4,2,0,0,3,0,3,0,0,1,2,1,0,2,0,0,3,1,0,0,2,1,4,1,1,2,3,4
7,1,91,21,0,3,2,2,6,2,2,2,2,5,2,3,0,1,1,0,4,0,2,0,3,4,4,4,1,1,1,4,3,2,1,4,4,0,4,1
84,2,91,21,14,4,0,0,11,8,3,2,3,2,0,0,1,1,1,2,1,1,2,3,0,2,4,4,1,1,3,2,2,2,4,3,3,3,1,3
6,4,99,34,0,4,0,1,15,2,3,1,3,3,3,4,1,3,4,0,4,3,1,3,1,0,1,2,0,3,3,3,3,3,4,2,3,4,1,3
67,4,71,83,17,0,0,1,16,6,4,1,2,1,2,3,4,0,3,0,1,2,2,1,3,2,0,1,3,1,1,0,1,3,1,2,4,4,1,2
3,1,79,26,4,3,2,0,11,8,1,1,4,4,2,3,2,0,2,4,0,1,0,0,3,1,2,0,0,0,0,1,2,2,1,4,4,0,4,0
32,2,64,1,13,4,1,3,5,4,1,3,4,0,2,3,3,4,2,2,0,3,0,2,3,2,4,0,1,2,1,1,2,4,1,2,4,3,3,0
50,0,94,19,1,4,2,3,21,9,3,2,4,1,4,2,1,4,2,0,0,2,4,4,1,0,1,1,1,2,4,0,0,3,3,4,4,4,4,1
86,0,93,53,14,2,0,3,14,7,4,1,4,4,4,1,4,2,1,0,1,0,1,2,0,2,1,1,0,0,0,1,2,1,0,1,3,4,4,0
19,2,84,92,12,3,2,0,23,0,3,1,4,0,1,2,2,1,1,4,3,3,1,2,4,3,3,1,0,0,1,2,0,0,1,4,3,4,2,0
70,4,20,75,17,4,1,3,13,0,3,1,2,3,3,4,1,4,2,2,1,0,0,3,3,0,1,0,1,0,4,1,4,4,0,3,3,2,3,1
67,4,94,19,14,0,3,3,12,0,2,0,3,0,1,2,1,0,0,0,2,3,4,2,4,2,1,0,2,4,4,1,0,0,1,4,2,4,2,3
27,3,7,56,4,4,3,0,5,1,3,1,4,0,1,2,2,0,2,2,2,3,4,3,4,1,1,1,0,4,0,1,4,0,0,3,1,2,4,0
72,0,56,48,11,0,3,1,16,6,0,2,2,4,3,4,4,3,2,0,2,2,0,0,2,1,0,0,0,2,0,4,4,4,4,4,2,0,4,1
66,3,14,54,12,3,2,3,5,4,1,0,2,1,4,1,4,0,3,4,3,2,4,1,4,4,1,0,3,1,3,1,3,4,4,2,2,4,3,2
43,1,81,18,2,1,0,3,11,2,4,2,4,1,0,0,4,4,4,4,1,2,4,3,0,4,3,0,1,2,0,4,1,2,0,0,4,4,4,0
93,4,19,38,0,1,2,0,2,0,3,3,3,1,3,4,4,2,1,3,0,2,3,1,0,2,1,4,1,3,1,1,4,3,0,4,0,1,1,0
87,3,14,54,4,4,2,0,14,5,1,1,4,4,0,0,2,4,4,4,4,0,0,1,2,1,0,0,4,1,0,1,4,1,4,1,4,0,2,4
21,0,49,72,4,1,0,0,2,3,4,2,3,3,2,3,4,1,1,4,1,4,0,2,3,1,0,4,1,1,4,0,1,4,3,1,1,3,2,0
83,0,42,91,19,3,3,2,9,7,3,2,2,5,1,2,0,1,1,0,0,0,1,2,4,0,0,4,1,4,1,0,1,0,2,1,3,2,0,0
5,0,38,2,3,2,2,1,6,4,3,2,2,5,1,2,1,4,2,4,4,1,4,4,4,0,1,1,4,2,3,1,0,0,3,0,0,2,3,0
77,1,23,42,7,0,3,3,7,1,2,3,0,5,1,2,4,4,0,1,2,0,2,0,2,4,3,0,2,0,1,0,2,0,0,3,4,4,3,1
95,0,80,95,12,2,1,0,8,0,2,3,4,3,3,4,1,2,3,2,0,3,0,4,2,0,1,0,0,0,0,2,4,2,0,1,1,0,4,3
16,0,84,92,9,3,0,3,3,0,1,3,0,2,4,1,1,1,1,0,0,3,2,2,0,0,1,3,1,2,1,4,4,3,1,2,4,1,2,3
36,1,37,10,15,0,0,1,0,7,0,1,4,5,1,2,4,2,1,4,0,1,2,4,4,4,3,4,1,3,0,2,1,4,4,4,3,3,2,2
37,2,97,46,19,4,3,0,7,1,4,1,3,5,2,3,2,1,1,1,1,3,1,4,3,3,0,1,1,1,1,1,2,4,1,2,4,4,3,3
57,2,33,22,0,4,0,3,14,7,3,0,2,3,2,4,1,0,2,0,1,4,0,1,2,3,0,1,0,0,0,0,3,3,2,4,2,0,3,3
92,1,34,17,7,4,3,3,4,8,1,0,3,0,0,0,2,2,3,1,2,1,4,0,0,0,3,0,3,2,2,1,2,1,3,3,1,4,4,0
60,4,19,38,11,4,2,1,13,1,4,1,1,3,1,2,4,1,1,2,0,4,0,4,4,2,1,1,2,2,0,0,0,4,0,0,0,4,4,2
6,4,12,0,16,3,0,3,5,4,0,1,4,5,4,1,4,1,0,2,0,3,1,2,0,2,0,2,2,3,1,2,2,2,2,0,2,2,4,3
58,1,28,29,0,0,3,1,1,5,4,1,2,1,0,0,4,4,4,2,2,2,0,3,1,4,3,2,0,0,0,2,0,2,4,2,0,0,1,2
77,1,40,35,9,0,2,1,0,2,4,1,0,0,4,1,4,1,0,0,4,2,4,1,0,4,4,4,0,1,0,0,4,1,0,4,3,3,1,1
83,0,28,29,6,3,0,0,11,5,1,1,4,4,2,2,1,1,1,2,1,1,1,4,2,0,1,4,1,0,0,2,0,1,0,4,1,4,2,1
65,1,30,43,15,4,3,2,0,0,3,2,4,1,2,3,2,0,2,2,0,0,0,0,4,4,3,1,4,1,1,3,4,4,4,0,4,0,3,0
74,1,88,93,18,4,3,0,0,8,2,1,2,0,0,0,1,0,0,1,2,3,2,1,2,1,2,1,0,0,1,4,2,3,4,1,1,4,3,0
19,1,79,26,4,3,3,2,16,0,3,1,4,0,0,0,3,4,2,0,4,0,0,3,1,1,3,0,1,1,0,1,4,0,3,1,4,4,3,0
91,0,66,23,12,4,2,3,17,6,3,2,2,5,1,2,2,4,4,0,1,0,1,0,1,0,0,2,0,2,0,2,4,3,0,4,1,0,4,2
71,3,53,7,4,3,2,0,20,2,4,1,4,4,3,4,2,4,4,4,3,0,1,2,2,1,2,2,1,2,4,3,3,2,3,3,3,3,2,1
68,0,2,27,17,4,1,2,1,9,1,1,4,0,4,1,0,0,3,1,1,3,4,2,0,0,1,1,3,0,1,3,0,2,0,0,3,3,4,0
7,1,60,80,17,4,1,0,1,9,3,1,4,0,2,3,3,1,1,2,0,2,4,0,2,0,2,3,3,3,0,1,3,2,0,4,2,0,1,0
53,2,92,6,1,0,2,2,7,1,2,2,3,0,4,1,2,0,2,1,3,2,4,1,0,2,4,0,4,2,1,2,2,4,0,3,4,1,3,0
96,4,29,99,17,1,0,0,5,1,2,2,3,0,2,3,4,1,0,4,4,2,4,1,3,2,1,1,0,3,1,1,0,0,4,1,0,2,1,3
54,4,89,25,1,4,2,0,24,9,3,2,3,2,0,0,3,2,4,0,4,0,2,3,0,2,1,0,1,0,4,2,3,0,0,2,2,4,3,0
9,3,42,91,12,1,0,1,23,8,2,0,4,5,2,3,0,1,1,0,1,3,2,2,2,2,0,4,1,3,2,1,3,2,3,1,3,1,3,1
79,0,54,16,18,4,3,3,4,8,1,1,0,4,1,2,4,4,4,1,3,2,0,4,1,0,0,1,0,0,3,1,2,2,3,4,1,4,3,4
34,0,73,9,3,0,0,3,13,0,2,1,0,3,0,0,0,4,0,0,1,0,1,1,1,0,1,1,3,1,0,2,4,2,4,3,2,2,0,0
9,3,74,0,5,1,1,0,3,6,3,0,3,1,3,4,2,0,2,2,1,0,3,2,4,3,2,0,4,3,0,0,4,0,2,4,0,4,4,3
17,4,90,63,5,3,1,3,15,1,1,1,3,3,0,0,4,4,0,2,0,0,1,0,2,2,2,1,0,0,4,1,1,2,2,1,3,4,0,4
94,2,18,97,14,0,3,0,15,9,1,1,2,5,0,1,1,2,3,2,2,3,1,1,4,3,4,3,3,0,4,3,0,0,4,2,0,2,1,3
51,1,7,0,19,4,1,1,1,5,2,0,4,5,2,3,1,1,1,3,0,3,1,0,2,0,4,0,1,3,1,2,4,3,1,2,4,1,0,0
77,1,62,78,15,4,3,3,24,4,1,1,1,0,1,2,1,2,3,0,1,2,2,3,1,1,3,3,3,3,0,1,2,1,2,1,4,0,3,3
43,1,28,29,3,3,1,2,10,4,3,0,3,1,4,2,2,3,0,1,1,4,3,0,1,0,3,1,2,4,0,1,0,2,4,4,1,4,3,1
88,4,24,12,13,3,0,0,19,4,0,1,4,5,2,3,4,0,3,1,0,3,2,0,3,4,0,1,3,4,2,1,2,2,4,1,0,0,3,1
13,2,25,40,6,0,0,1,22,0,0,0,4,2,4,1,1,4,2,4,1,1,2,2,0,2,4,0,0,2,1,1,0,3,2,2,2,1,1,1
9,3,25,0,14,2,0,3,10,6,2,2,2,5,1,2,1,2,3,0,1,0,1,0,1,0,3,3,0,1,2,0,4,2,4,0,2,3,3,4
14,1,9,3,0,2,1,2,21,4,3,2,2,5,4,1,3,2,4,2,0,3,2,2,4,4,3,2,0,1,2,0,2,4,3,3,4,3,3,0
66,3,59,94,5,4,2,0,1,9,1,2,2,1,4,0,4,0,3,2,3,1,0,3,2,2,2,0,3,4,0,3,3,2,0,1,3,4,1,1
63,1,70,44,1,4,2,0,6,4,3,1,2,3,1,2,4,0,3,0,2,0,0,4,1,1,2,1,0,0,1,1,0,4,2,2,1,0,0,0
57,2,41,79,4,1,0,3,2,7,3,3,3,1,3,4,2,0,2,0,0,2,3,1,1,1,4,0,4,0,0,0,2,4,0,0,4,0,1,1
9,3,9,55,0,0,3,3,10,6,4,0,4,2,2,3,1,2,3,3,2,1,2,2,2,1,2,3,3,0,0,0,1,3,0,3,3,2,1,0
91,0,89,25,16,1,3,0,3,6,3,2,3,2,0,0,4,0,3,2,2,3,1,3,1,0,0,3,1,4,4,2,4,0,4,0,4,0,1,0
48,1,32,65,0,1,2,3,23,5,4,1,2,2,4,1,0,1,1,4,3,2,2,2,4,0,2,4,0,2,1,3,4,1,1,4,1,0,1,2
46,0,63,67,5,3,1,0,24,9,4,2,3,3,4,1,2,4,4,1,1,1,0,1,4,2,1,2,1,0,0,1,1,3,3,4,3,3,2,4
97,3,4,5,0,3,0,0,12,0,0,3,1,1,4,1,4,4,4,0,1,2,3,1,4,2,0,2,0,2,3,2,3,3,4,3,2,0,1,0
77,1,8,82,7,1,2,3,5,4,4,0,1,2,4,1,2,0,2,2,0,3,0,2,0,0,4,1,1,0,4,1,0,0,1,2,4,3,4,0
57,2,51,37,3,2,2,1,22,0,0,1,2,4,4,1,1,1,1,4,4,0,0,2,4,3,4,4,1,0,3,2,0,4,3,1,4,1,1,3
74,1,94,19,14,4,1,0,1,9,4,0,0,0,3,0,4,3,2,2,1,3,2,3,0,0,3,1,1,4,1,3,3,2,0,3,0,0,4,0
40,0,0,3,8,0,3,0,10,2,3,1,4,0,2,3,1,3,4,1,4,0,4,2,2,2,2,2,1,0,2,3,3,3,1,3,1,4,4,3
9,3,80,1,8,3,0,1,5,2,0,2,4,1,1,2,3,1,0,1,1,0,0,4,2,4,3,1,0,0,0,0,4,3,0,4,3,4,2,1
68,0,87,5,16,2,1,1,19,1,0,1,3,1,3,4,0,4,0,1,0,2,0,4,0,0,0,1,0,2,0,2,0,2,1,2,4,4,3,3
71,3,35,0,8,4,1,1,11,0,1,1,4,4,0,0,1,2,2,2,0,0,1,1,1,1,2,1,0,4,1,1,0,1,1,1,2,4,4,1
13,2,55,81,0,2,1,2,20,6,2,1,4,4,1,2,1,1,1,2,0,0,0,4,4,3,0,2,1,0,4,0,1,0,2,2,3,3,4,3
40,0,95,52,1,4,2,3,19,2,0,0,4,2,4,1,4,4,4,1,3,4,1,1,4,0,0,4,3,1,0,3,3,4,2,2,1,4,4,3
25,3,87,5,4,4,1,2,22,9,0,2,4,1,0,0,1,2,3,1,1,2,4,3,0,1,2,0,0,2,3,3,0,4,0,0,3,4,4,2
12,4,78,60,16,1,2,2,19,0,1,3,3,1,2,3,2,2,3,4,3,0,3,0,3,0,1,1,3,1,3,2,1,3,0,0,1,0,0,0
97,3,55,0,15,2,0,0,3,6,4,0,2,3,4,1,3,0,3,3,0,3,1,1,0,4,2,3,0,3,1,4,0,2,3,1,1,0,1,2
28,1,86,39,9,1,3,0,2,3,3,1,1,4,0,0,1,4,2,1,3,2,0,1,0,4,3,0,0,4,1,1,4,4,2,1,1,0,3,0
8,2,93,53,8,4,1,3,5,4,1,0,0,2,2,3,2,2,1,0,1,3,2,2,3,3,4,3,1,2,3,2,2,3,3,0,4,0,2,0
68,0,31,69,3,4,3,2,22,0,4,2,2,5,2,3,2,4,4,1,3,0,2,1,1,1,1,4,1,3,3,2,4,1,3,4,0,0,4,3
97,3,69,47,5,0,3,0,13,7,0,0,2,4,2,0,2,2,1,1,1,2,0,3,0,1,0,2,0,2,1,1,2,3,0,0,3,1,4,1
28,1,32,65,7,1,2,0,19,4,4,1,3,5,0,0,1,1,1,3,3,1,2,2,0,1,3,2,0,1,0,1,2,2,0,1,3,3,4,0
92,1,30,43,9,0,2,1,2,4,3,2,2,5,4,1,1,2,3,0,0,0,1,1,4,2,2,1,3,1,0,0,1,0,1,3,2,2,3,3
69,2,30,43,14,0,0,1,17,7,3,0,4,2,2,2,2,1,1,0,4,1,2,3,4,3,4,0,0,0,0,1,1,0,0,2,4,0,3,0
23,2,2,27,0,0,3,1,10,6,3,3,1,4,4,1,2,4,4,0,0,2,2,2,0,3,4,2,1,1,3,4,4,4,0,0,3,2,3,3
65,1,18,97,4,2,1,3,24,4,4,3,0,4,2,3,1,4,2,1,0,0,1,0,2,1,4,0,4,1,2,0,1,3,0,4,0,1,3,1
71,3,79,26,12,1,0,0,21,8,1,0,3,0,4,1,1,0,0,0,1,3,4,2,4,2,2,0,0,1,0,1,4,4,3,2,1,0,3,0
32,2,4,70,12,1,0,3,13,0,2,3,3,2,0,0,2,4,4,0,1,2,2,3,2,3,0,2,1,3,2,1,4,2,0,4,3,1,3,0
88,4,22,0,0,1,2,0,4,2,0,0,2,4,3,4,2,4,4,4,4,2,1,1,0,2,3,2,1,3,0,2,3,4,0,4,3,4,1,1
85,1,42,91,1,1,1,0,22,0,1,1,4,4,4,1,1,3,4,1,1,0,0,2,0,1,3,2,1,0,2,1,1,1,0,0,3,4,3,3
25,4,20,75,12,1,0,3,17,6,3,1,3,1,1,2,2,0,0,0,0,1,3,0,2,0,1,1,4,1,4,4,0,4,4,4,3,4,0,2
46,0,28,29,0,4,0,0,24,9,3,2,4,5,1,2,1,0,0,2,4,0,1,4,1,1,0,0,2,0,0,1,3,1,1,4,0,4,1,0
23,2,74,98,18,1,0,3,1,2,3,1,4,1,1,2,1,4,2,4,4,2,2,0,4,2,0,0,4,4,3,2,3,3,0,4,3,4,1,3
29,0,73,9,16,3,0,3,0,1,4,3,4,3,1,2,4,4,4,3,0,2,0,1,1,0,0,1,0,0,2,4,2,2,2,2,3,4,0,3
77,1,14,54,16,0,3,3,1,2,4,1,3,1,3,4,2,1,1,0,2,1,0,1,3,4,2,4,1,3,3,3,1,3,4,1,1,2,1,1
58,1,49,0,10,0,2,0,3,6,3,1,1,4,1,2,1,0,0,0,3,2,0,0,1,4,3,0,0,3,0,4,0,3,3,3,4,3,4,1
27,3,62,78,8,1,1,3,12,8,3,3,2,3,4,1,4,2,0,2,0,3,0,1,4,0,4,0,0,0,0,1,2,4,0,2,3,3,4,2
13,2,6,73,19,0,1,0,14,5,2,0,4,5,2,3,1,1,1,0,1,0,2,2,0,2,4,3,1,2,0,1,4,2,3,2,0,4,3,0
32,2,84,92,17,2,2,2,13,2,0,2,4,1,4,1,2,1,1,4,3,0,0,1,0,2,0,1,2,2,1,2,3,3,2,1,4,4,0,4
78,4,90,63,1,0,2,1,6,2,3,1,3,1,4,1,1,3,4,0,4,0,3,2,0,2,1,0,0,0,4,0,2,1,0,4,2,4,4,2
80,3,67,3,0,4,0,2,20,6,0,1,2,4,4,1,2,4,4,4,1,2,4,2,0,2,0,2,0,0,2,4,4,2,1,0,1,4,1,2
11,0,9,55,7,4,3,2,15,0,0,2,4,1,3,4,4,4,4,1,1,2,3,1,2,0,1,2,0,4,1,4,0,3,0,2,1,0,3,4
73,2,4,70,1,4,2,3,18,3,0,0,4,2,4,1,3,0,3,4,3,3,2,1,4,2,4,3,3,3,0,0,1,1,3,3,2,2,4,4
69,2,91,21,19,3,0,1,24,5,0,2,3,5,3,4,2,3,1,0,1,0,4,0,0,3,0,4,1,0,0,4,0,1,1,4,3,4,4,0
42,2,35,71,13,0,1,3,4,8,3,1,4,0,2,3,4,3,2,2,1,2,4,1,3,1,4,0,4,4,3,1,4,3,0,4,4,2,3,1
46,0,78,60,8,4,1,0,24,9,3,2,3,2,0,0,2,3,0,1,1,2,2,1,1,1,1,0,0,0,1,3,0,1,3,0,3,0,4,0
28,1,35,71,5,0,3,1,2,4,4,2,3,3,4,1,4,0,3,1,3,3,1,2,4,4,3,3,3,1,0,1,1,4,4,0,3,2,2,2
74,1,26,2,19,0,0,0,23,0,3,2,1,5,2,3,2,2,3,4,1,3,2,0,1,4,4,1,0,3,0,2,0,3,3,2,3,4,0,0
93,4,56,48,8,0,3,3,19,2,2,1,4,4,1,2,0,1,1,0,2,0,0,4,4,2,0,4,0,0,2,3,1,3,4,4,3,0,4,1
10,3,2,27,14,0,3,1,19,1,4,0,0,0,3,4,2,4,4,1,2,2,2,1,4,3,0,0,0,1,4,1,2,0,3,2,1,0,2,2
3,1,21,41,16,0,3,2,18,9,3,2,4,1,3,4,2,3,0,1,2,1,3,1,2,1,3,1,0,4,2,1,0,1,2,1,0,4,0,0
15,3,48,0,16,0,3,1,13,1,0,1,4,5,0,0,1,2,3,1,0,0,0,0,2,1,2,3,0,4,2,4,1,3,3,1,0,2,4,4
95,0,34,17,2,4,3,0,19,4,3,1,4,0,1,2,4,0,3,1,0,3,4,4,1,1,1,3,3,2,1,1,0,2,3,4,1,0,3,2
82,1,95,52,15,3,2,1,21,3,3,1,2,3,4,1,0,2,2,4,0,4,1,2,0,1,2,1,0,4,0,3,2,0,4,1,0,3,1,1
96,4,94,19,15,3,2,0,12,0,3,1,3,2,3,4,2,4,4,1,3,0,2,4,2,2,0,0,0,0,4,2,4,3,3,0,2,3,2,3
22,3,64,1,19,0,1,0,8,0,1,1,0,1,1,2,2,1,1,2,0,1,2,1,2,1,0,2,2,0,1,2,0,3,0,2,1,0,2,3
58,2,42,91,17,4,0,0,24,9,3,0,4,2,4,1,4,2,1,4,1,1,0,2,4,2,4,1,1,3,1,1,0,4,4,3,3,0,0,2
24,4,42,91,5,0,3,1,18,9,0,2,4,1,1,2,2,1,1,1,2,2,0,2,4,3,0,4,1,3,0,3,0,4,0,0,3,4,1,4
53,2,14,54,7,4,0,2,14,8,0,1,3,1,2,3,2,4,4,0,1,2,0,2,1,2,4,0,1,1,2,1,0,3,1,3,2,0,3,0
87,3,14,54,11,3,3,3,4,8,2,2,3,0,1,2,4,3,2,1,2,3,4,0,1,3,2,1,1,1,3,0,3,0,3,1,4,0,1,4
72,0,72,11,5,4,2,1,20,4,0,1,4,5,2,3,3,1,1,0,1,4,2,4,1,0,1,4,0,2,1,1,3,1,4,2,3,4,4,3
73,2,49,72,2,4,3,2,20,6,0,1,1,0,0,0,1,0,4,0,2,3,4,0,0,0,1,2,0,1,2,2,0,1,3,0,1,4,1,4
94,2,40,35,5,2,0,0,23,3,4,2,2,5,2,2,2,2,1,3,4,0,1,0,1,2,0,4,1,0,1,0,4,0,4,3,3,2,1,4
92,1,61,30,4,3,2,0,22,0,3,1,2,3,4,1,4,4,4,4,2,3,0,1,4,4,3,2,0,0,2,2,0,0,3,4,0,2,3,2
39,4,20,75,6,0,0,3,22,0,4,0,4,2,4,1,2,2,3,0,4,0,2,1,4,2,0,3,3,2,2,1,4,4,4,2,3,1,3,4
