column1,column2,column3,column4,column5,column6,column7,column8,column9,column10
98,2,56,1,0,1,3,0,4,0
99,1,38,0,0,1,3,4,4,0
37,3,50,28,0,0,2,1,1,0
83,2,18,51,2,3,0,4,4,1
27,3,0,8,1,0,2,1,2,2
12,1,58,30,2,0,3,4,4,1
66,2,48,59,4,4,0,3,2,0
47,0,0,0,0,1,4,2,2,2
17,2,39,5,2,2,2,1,1,3
13,3,86,55,4,3,2,3,3,3
48,2,87,17,4,0,0,0,4,1
40,2,85,26,0,1,2,0,2,0
3,3,96,32,1,0,2,2,1,3
73,1,55,46,0,0,3,4,2,3
85,2,51,18,0,4,0,4,2,3
24,0,0,0,1,0,4,2,3,3
85,2,70,41,0,0,0,0,2,2
77,0,75,89,2,1,4,4,1,0
7,4,48,59,1,0,0,3,4,0
11,2,71,61,1,3,0,0,1,3
60,2,54,6,2,0,3,4,0,0
22,1,62,29,0,2,3,4,1,3
5,0,1,50,2,4,4,0,0,3
25,4,81,85,4,1,1,3,4,4
20,0,9,52,2,1,4,0,4,0
59,2,98,92,2,0,0,0,0,3
96,0,7,0,1,1,0,2,2,0
49,4,86,55,4,0,1,3,1,0
82,4,2,34,0,4,1,1,2,1
11,2,91,64,0,0,2,0,4,1
79,1,26,39,4,0,3,4,4,1
11,2,16,71,0,3,0,1,2,0
30,1,49,94,3,2,3,3,4,3
77,0,25,98,0,2,4,4,4,3
16,0,83,86,2,1,4,4,1,3
95,4,92,0,1,1,1,3,2,3
62,0,42,82,1,0,4,3,2,4
92,0,17,69,3,1,0,0,0,2
89,3,43,0,2,0,0,1,0,1
9,1,70,41,1,1,0,4,0,0
45,1,16,0,4,1,0,4,2,0
71,2,36,3,4,4,0,1,2,0
31,2,75,89,1,1,0,2,2,3
33,1,1,50,2,0,3,4,2,2
97,3,91,64,0,4,0,4,4,0
88,1,70,41,1,0,0,2,0,0
9,1,2,34,3,4,1,4,0,1
1,2,77,11,1,0,0,4,3,0
58,1,9,52,2,0,3,1,2,1
12,1,2,34,3,4,0,4,4,4
29,0,86,55,4,0,0,2,2,1
27,3,27,0,2,1,0,1,0,2
59,2,46,87,3,0,0,0,0,0
31,2,38,19,0,4,0,0,0,0
73,1,82,75,1,2,3,4,0,3
29,0,61,53,3,0,4,0,2,2
80,1,38,19,0,3,3,2,2,0
28,1,29,4,2,1,1,4,3,0
61,3,92,2,3,0,0,2,4,3
83,4,49,3,4,1,2,2,3,3
63,1,61,53,3,4,3,4,3,3
18,3,72,2,1,4,2,1,4,3
39,2,61,53,0,4,2,1,2,3
81,3,66,36,3,2,2,2,1,2
35,4,64,95,4,0,0,3,0,4
37,3,70,2,1,1,2,1,3,0
94,3,99,83,0,4,0,2,3,4
53,3,90,13,2,0,0,1,0,1
20,2,43,0,1,0,0,0,4,3
93,2,53,31,1,1,2,4,4,3
77,0,31,5,2,0,4,0,3,4
43,0,60,14,2,1,2,4,1,2
85,2,59,40,2,2,0,0,0,4
31,2,56,1,2,1,0,4,4,0
34,3,76,38,2,3,1,2,0,0
14,4,17,69,0,2,0,3,4,3
27,2,77,11,1,0,0,0,4,1
28,1,22,0,2,0,3,4,3,0
1,2,16,0,1,1,0,0,2,3
31,2,87,17,4,2,0,0,1,2
72,4,23,12,4,3,1,4,2,2
77,1,21,56,0,2,0,3,2,0
53,3,0,8,0,3,1,1,0,3
61,3,92,73,3,0,0,2,1,2
49,4,41,91,4,1,1,3,0,4
9,1,98,92,0,1,3,4,1,3
31,2,60,14,3,0,0,0,1,0
88,1,26,39,0,0,3,4,2,2
37,3,78,77,0,0,0,1,4,3
26,2,5,25,1,1,1,0,2,2
57,0,11,78,0,0,4,3,4,4
39,2,97,37,0,1,0,1,1,3
49,4,67,0,0,0,1,1,1,0
13,3,2,34,3,4,0,1,2,2
96,0,33,48,2,4,0,2,0,0
96,0,1,50,0,3,0,2,4,2
61,3,92,73,3,3,2,1,1,0
47,0,27,84,4,2,0,0,0,0
77,0,27,84,4,0,0,4,3,1
28,4,86,1,2,0,1,3,2,2
74,0,60,14,0,0,0,2,1,3
14,4,56,1,2,0,0,2,1,2
88,1,65,0,1,0,3,4,2,3
32,4,45,43,0,3,2,3,2,4
93,2,72,49,4,0,0,0,1,3
91,0,68,63,0,0,4,0,2,1
85,2,82,75,1,2,4,0,4,0
73,1,75,89,3,1,0,4,2,4
48,2,72,49,4,1,0,0,2,3
38,2,34,79,0,1,0,3,1,1
2,4,19,44,4,3,1,3,3,0
84,0,37,10,3,2,4,2,3,0
39,2,19,44,4,3,4,3,2,1
48,2,87,17,0,0,0,0,3,1
36,1,95,80,2,1,3,3,2,2
