ProviderNumber,HospitalName,City,State,ZIPCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Sample,StateAvg
380052,HOLY ROSARY MEDICAL CENTER,ONTARIO,OR,97914,MALHEUR,5418817000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),6 patients,OR_AMI-3
160101,BROADLAWNS MEDICAL CENTER,DES MOINES,IA,50314,POLK,5152822200,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,6 patients,IA_AMI-2
340123,RANDOLPH HOSPITAL,ASHEBORO,NC,27204,RANDOLPH,3366255151,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,128 patients,NC_PN-5C
460023,AMERICAN FORK HOSPITAL,AMERICAN FORK,UT,84003,UTAH,8018553300,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ?C not a razor),268 patients,UT_SCIP-INF-6
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,BEDFORD,TX,76022,TARRANT,8176854000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,44 patients,TX_HF-4
10149,BAPTIST MEDICAL CENTER EAST,MONTGOMERY,AL,36117,MONTGOMERY,3342448330,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,129 patients,AL_SCIP-VTE-2
50517,VICTOR VALLEY COMMUNITY HOSPITAL,VICTORVILLE,CA,92392,SAN BERNARDINO,7602458691,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,38 patients,CA_PN-5C
50448,RIDGECREST REGIONAL HOSPITAL,RIDGECREST,CA,93555,KERN,7604463551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,84 patients,CA_HF-1
50313,SUTTER TRACY COMMUNITY HOSPITAL,TRACY,CA,95376,SAN JOAQUIN,2098351500,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,32 patients,CA_AMI-1
361302,TWIN CITY HOSPITAL,DENNISON,OH,44621,TUSCARAWAS,7409222800,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,16 patients,OH_HF-2
500021,SAINT CLARE HOSPITAL,LAKEWOOD,WA,98499,PIERCE,2535881711,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,19 patients,WA_AMI-5
271336,NORTH VALLEY HOSPITAL,WHITEFISH,MT,59937,FLATHEAD,4068633550,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,6 patients,MT_HF-4
240071,RICE COUNTY DISTRICT ONE HOSPITAL,FARIBAULT,MN,55021,RICE,5073346451,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,85 patients,MN_PN-2
360113,MERCY FRANCISCAN HOSPITAL WESTERN HILLS,CINCINNATI,OH,45238,HAMILTON,5133895915,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,52 patients,OH_AMI-1
450678,DOCTORS HOSPITAL,DALLAS,TX,75218,DALLAS,2143246100,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,36 patients,TX_AMI-4
370172,CHOCTAW NATION HEALTHCARE,TALIHINA,OK,74571,LATIMER,9185677000,Acute Care Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,7 patients,OK_SCIP-VTE-2
330273,PUTNAM HOSPITAL CENTER,CARMEL,NY,10512,PUTNAM,9142795711,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ?C not a razor),617 patients,NY_SCIP-INF-6
521313,SACRED HEART HSPTL,TOMAHAWK,WI,54487,LINCOLN,7154537700,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),25 patients,WI_PN-6
140276,LOYOLA UNIVERSITY MEDICAL CENTER,MAYWOOD,IL,60153,COOK,7082169000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,377 patients,IL_SCIP-INF-2
260009,BOTHWELL REGIONAL HEALTH CENTER,SEDALIA,MO,65302,PETTIS,6608268833,Acute Care Hospitals,Government - Local,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,79 patients,MO_PN-3B
250096,CROSSGATES RIVER OAKS HOSPITAL,BRANDON,MS,39042,RANKIN,6018252811,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),54 patients,MS_SCIP-INF-3
30115,BANNER ESTRELLA MEDICAL CENTER,PHOENIX,AZ,85037,MARICOPA,6233274000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,62 patients,AZ_PN-4
171356,ST LUKE HOSPITAL & LIVING CENTER,MARION,KS,66861,MARION,6203822177,Critical Access Hospitals,Government - Hospital District or Authority,No,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),4 patients,KS_PN-6
190001,WASHINGTON ST TAMMANY PARISH MEDICAL CENTER,BOGALUSA,LA,70427,WASHINGTON,9857351322,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,0 patients,LA_AMI-8A
420015,BAPTIST EASLEY HOSPITAL,EASLEY,SC,29640,PICKENS,8644427200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,33 patients,SC_SCIP-CARD-2
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,LEWISTON,NY,14092,NIAGARA,7162974800,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,48 patients,NY_PN-4
240141,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,PRINCETON,MN,55371,MILLE LACS,7633891313,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,24 patients,MN_AMI-1
350070,INNOVIS HEALTH,FARGO,ND,58104,CASS,7013648000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,176 patients,ND_SCIP-VTE-1
520070,LUTHER HOSPITAL MAYO HEALTH SYSTEM,EAU CLAIRE,WI,54703,EAU CLAIRE,7158383311,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,269 patients,WI_HF-2
310008,HOLY NAME HOSPITAL,TEANECK,NJ,7666,BERGEN,2018333000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,199 patients,NJ_AMI-1
201314,REDINGTON FAIRVIEW GENERAL HOSPITAL,SKOWHEGAN,ME,4976,SOMERSET,2074745121,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,40 patients,ME_PN-4
140137,GREENVILLE REGIONAL HOSPITAL,GREENVILLE,IL,62246,BOND,6186641230,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,11 patients,IL_SCIP-VTE-2
440176,INDIAN PATH MEDICAL CENTER,KINGSPORT,TN,37660,SULLIVAN,4234311941,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,110 patients,TN_HF-1
531306,WASHAKIE MEDICAL CENTER,WORLAND,WY,82401,WASHAKIE,3073473221,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,46 patients,WY_SCIP-INF-2
100102,SHANDS AT LAKE SHORE,LAKE CITY,FL,32055,COLUMBIA,3867548000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,36 patients,FL_SCIP-VTE-1
450795,RENAISSANCE HOSPITAL- HOUSTON,HOUSTON,TX,77093,HARRIS,7136972961,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,10 patients,TX_HF-2
50113,SAN MATEO MEDICAL CENTER,SAN MATEO,CA,94403,SAN MATEO,6505732222,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,0 patients,CA_AMI-8A
430084,PHS INDIAN HOSPITAL AT ROSEBUD,ROSEBUD,SD,57570,TODD,6057472231,Acute Care Hospitals,Government - Federal,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,2 patients,SD_HF-4
340099,ROANOKE CHOWAN HOSPITAL,AHOSKIE,NC,27910,HERTFORD,2522093000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,140 patients,NC_SCIP-INF-2
290008,NORTHEASTERN NV REGIONAL HOSPITAL,ELKO,NV,89801,ELKO,7757385151,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,120 patients,NV_PN-3B
400117,HOSPITAL DR SUSONI INC,ARECIBO,PR,614,ARECIBO,7876501031,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,44 patients,PR_PN-5C
350015,MEDCENTER ONE,BISMARCK,ND,58506,BURLEIGH,7013236000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,ND_AMI-7A
241355,GLENCOE REGIONAL HEALTH SERVICES,GLENCOE,MN,55336,MCLEOD,3208643121,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,72 patients,MN_SCIP-INF-1
190297,DOCTORS HOSPITAL AT DEER CREEK LLC,LEESVILLE,LA,71446,VERNON,3373925088,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),25 patients,LA_SCIP-INF-3
510070,RALEIGH GENERAL HOSPITAL,BECKLEY,WV,25801,RALEIGH,3042564100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,211 patients,WV_SCIP-VTE-2
400106,METROPOLITAN HOSPITAL,SAN JUAN,PR,922,SAN JUAN,7877935013,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,149 patients,PR_PN-7
521319,EDGERTON HOSPITAL AND HEALTH SERVICES,EDGERTON,WI,53534,ROCK,6088843441,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,1 patients,WI_PN-2
200020,YORK HOSPITAL,YORK,ME,3909,YORK,2073634321,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,155 patients,ME_SCIP-INF-1
240078,FAIRVIEW SOUTHDALE HOSPITAL,EDINA,MN,55435,HENNEPIN,9529245000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),1816 patients,MN_SCIP-INF-3
160067,COVENANT MEDICAL CENTER,WATERLOO,IA,50702,BLACK HAWK,3192727302,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,47 patients,IA_AMI-5
120019,KONA COMMUNITY HOSPITAL,KEALAKEKUA,HI,96750,HAWAII,8083229311,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,36 patients,HI_SCIP-INF-2
50411,KAISER FOUNDATION HOSPITAL - HARBOR CITY,HARBOR CITY,CA,90710,LOS ANGELES,3105176441,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,5 patients,CA_AMI-7A
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,WA,98195,KING,2065983300,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),19 patients,WA_AMI-3
100124,SANTA ROSA MEDICAL CENTER,MILTON,FL,32570,SANTA ROSA,8506267762,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,18 patients,FL_AMI-2
100024,FISHERMEN'S HOSPITAL,MARATHON,FL,33050,MONROE,3052896414,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),58 patients,FL_SCIP-INF-3
110018,NEWTON MEDICAL CENTER,COVINGTON,GA,30014,NEWTON,7707867053,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,127 patients,GA_PN-5C
120028,NORTH HAWAII COMMUNITY HOSPITAL,KAMUELA,HI,96743,HAWAII,8088814400,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),6 patients,HI_HF-3
330004,KINGSTON HOSPITAL,KINGSTON,NY,12401,ULSTER,9143313131,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,157 patients,NY_SCIP-VTE-2
260116,MINERAL AREA REGIONAL MEDICAL CENTER,FARMINGTON,MO,63640,SAINT FRANCOIS,5737564581,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,122 patients,MO_PN-3B
150074,COMMUNITY HOSPITALS OF INDIANA INC (EAST),INDIANAPOLIS,IN,46219,MARION,3173555411,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,IN_AMI-7A
230070,COVENANT MEDICAL CENTER; INC,SAGINAW,MI,48602,SAGINAW,9895838000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),216 patients,MI_PN-6
250128,TRI LAKES MEDICAL CENTER,BATESVILLE,MS,38606,PANOLA,6625635611,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,1 patients,MS_AMI-5
31313,CARONDELET HOLY CROSS HOSPITAL,NOGALES,AZ,85621,SANTA CRUZ,5202853000,Critical Access Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,17 patients,AZ_PN-7
390127,PHOENIXVILLE HOSPITAL,PHOENIXVILLE,PA,19460,CHESTER,6109831000,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,109 patients,PA_PN-3B
340038,BEAUFORT COUNTY HOSPITAL,WASHINGTON,NC,27889,BEAUFORT,2529754100,Acute Care Hospitals,Government - Hospital District or Authority,No,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,134 patients,NC_SCIP-VTE-2
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,BENNINGTON,VT,5201,BENNINGTON,8024426361,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0 patients,VT_SCIP-INF-4
471305,COPLEY HOSPITAL,MORRISVILLE,VT,5661,LAMOILLE,8028884231,Critical Access Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0 patients,VT_SCIP-INF-4
50313,SUTTER TRACY COMMUNITY HOSPITAL,TRACY,CA,95376,SAN JOAQUIN,2098351500,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,7 patients,CA_AMI-7A
240053,PARK NICOLLET METHODIST HOSPITAL,SAINT LOUIS PARK,MN,55426,HENNEPIN,9529935000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,597 patients,MN_SCIP-INF-2
330096,JONES MEMORIAL HOSPITAL,WELLSVILLE,NY,14895,ALLEGANY,5855931100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,NY_AMI-7A
100150,LOWER KEYS MEDICAL CENTER,KEY WEST,FL,33040,MONROE,3052945531,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,129 patients,FL_SCIP-VTE-1
670019,UNIVERSITY GENERAL HOSPITAL,HOUSTON,TX,77054,HARRIS,7136523800,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,1 patients,TX_HF-4
370210,OKLAHOMA SURGICAL HOSPITAL; LLC,TULSA,OK,74137,TULSA,9184775000,Acute Care Hospitals,Government - Federal,No,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,43 patients,OK_SCIP-CARD-2
