column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50,column51,column52,column53,column54,column55,column56,column57,column58,column59,column60
54,3,74,15,1,0,3,2,12,3,1,2,1,4,0,3,0,1,3,4,4,4,3,4,4,2,3,1,0,3,0,1,2,0,1,4,3,1,0,3,3,0,3,4,1,0,3,1,3,2,4,4,1,0,2,3,0,2,4,1
64,0,18,17,5,1,3,1,12,3,3,0,1,1,4,4,0,0,2,1,1,4,1,0,1,4,1,1,2,0,0,0,1,0,3,4,4,0,1,1,4,4,1,2,0,0,1,0,2,0,0,0,4,1,2,2,3,4,3,1
90,0,77,36,4,0,3,2,15,4,0,0,3,2,4,4,0,2,1,1,1,1,2,3,2,3,1,1,2,3,1,3,2,1,2,0,4,3,2,1,0,0,3,2,3,0,1,0,4,1,3,0,1,2,2,0,4,4,3,3
56,0,44,54,14,3,2,2,6,8,1,3,1,0,4,4,1,4,1,1,1,1,4,1,1,4,2,0,1,4,0,1,0,4,3,1,4,0,1,0,1,0,1,1,3,0,0,0,4,1,0,0,1,0,0,4,4,1,1,1
85,0,69,61,3,1,3,1,5,4,0,1,1,4,3,0,0,0,2,1,1,3,3,1,4,2,3,0,2,4,3,2,2,0,2,1,3,3,0,0,4,2,4,1,0,2,1,4,2,1,3,4,4,4,1,0,0,0,2,3
52,1,30,38,8,4,3,0,14,4,0,3,4,0,2,1,1,3,4,2,3,0,0,1,1,1,2,4,0,1,2,1,1,0,2,0,3,2,0,2,1,0,4,0,0,1,0,4,2,0,3,0,0,4,1,4,2,3,2,4
47,2,66,95,13,2,0,3,20,6,4,0,1,4,2,1,2,0,0,2,3,1,4,1,1,4,4,2,1,1,3,2,3,1,0,1,0,0,4,1,1,4,0,0,1,0,2,0,0,3,3,2,0,0,3,2,3,1,4,1
98,3,38,0,16,4,3,3,13,7,3,0,1,4,2,1,4,3,4,3,0,1,4,1,2,1,1,4,1,0,3,2,0,0,3,1,3,1,0,1,0,3,4,4,1,1,0,0,2,2,0,0,2,3,0,0,2,1,1,3
6,0,27,65,14,4,1,2,3,0,4,2,3,5,4,4,1,0,2,3,0,1,1,0,0,1,1,3,3,3,4,4,1,1,2,4,0,2,3,0,4,3,0,4,1,2,4,4,2,0,0,4,2,2,0,0,4,2,3,3
34,2,50,9,13,3,0,1,20,0,2,0,1,5,3,3,0,0,2,4,4,3,0,0,3,0,1,4,1,3,0,0,3,4,1,3,3,1,0,0,4,1,2,2,2,4,1,0,0,1,1,4,1,2,4,3,1,3,4,3
36,4,53,23,4,4,0,2,9,3,3,3,0,2,2,1,1,0,2,2,3,1,1,0,3,0,1,3,3,0,0,1,3,4,4,0,1,1,2,1,0,4,2,4,1,1,0,1,2,4,0,4,0,4,0,4,0,4,0,1
48,0,6,32,16,4,3,2,20,8,1,0,0,5,1,2,0,1,3,1,1,4,1,0,2,3,2,0,0,3,1,0,2,1,1,2,1,2,1,3,3,2,3,1,0,0,3,3,2,0,0,3,4,3,1,3,1,4,4,1
74,4,94,25,11,2,2,3,14,1,3,0,3,0,1,2,0,0,2,2,3,3,1,3,3,0,3,2,4,0,0,0,0,1,3,2,1,4,4,1,4,4,0,4,1,0,4,1,3,4,3,3,0,1,0,0,3,3,3,1
98,3,70,74,0,1,1,1,4,9,0,3,1,1,3,0,1,0,2,2,1,1,1,0,0,1,4,1,0,4,4,2,1,4,0,1,0,0,1,2,1,0,0,0,0,0,2,0,4,4,0,4,1,3,2,0,2,1,1,4
6,0,53,1,7,3,3,0,20,0,3,0,1,4,2,1,1,0,2,3,0,0,0,1,4,2,1,4,1,3,0,1,3,1,2,1,1,2,4,0,4,0,4,4,1,0,0,1,2,2,0,0,0,4,2,4,2,2,2,3
61,3,25,58,13,2,0,2,18,2,1,0,1,2,2,1,4,3,4,2,3,3,0,0,3,0,2,4,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,1,4,3,3,0,4,1,3
73,1,21,78,13,3,0,0,15,0,1,2,3,2,2,1,0,0,2,2,3,0,4,3,2,3,3,4,1,2,1,3,2,4,4,4,1,4,4,1,0,1,0,0,4,4,2,1,1,1,1,0,0,0,2,0,0,1,4,1
2,1,69,61,12,4,1,2,11,8,3,1,4,1,1,2,3,0,4,3,0,2,2,0,2,3,1,0,0,3,4,1,0,1,0,4,1,0,1,0,2,2,3,4,4,0,3,0,0,1,1,4,3,4,3,0,1,4,1,1
65,2,10,3,8,1,1,2,15,0,0,2,1,3,3,0,3,3,2,2,0,3,1,0,4,2,3,4,2,0,1,3,2,4,0,1,2,0,4,0,4,2,4,0,4,2,0,1,2,2,2,0,1,4,3,2,3,4,0,4
44,0,84,42,4,3,1,0,19,1,1,3,4,3,3,0,0,2,1,2,3,2,0,1,4,2,1,1,2,1,1,0,2,2,0,1,2,1,4,0,0,2,3,0,3,0,1,0,2,0,3,4,4,0,0,0,2,1,0,3
61,3,29,68,12,4,1,3,4,0,3,1,4,1,1,2,1,3,4,3,0,4,0,1,2,3,2,4,0,4,4,3,0,1,1,2,3,1,4,2,1,2,0,2,0,0,0,2,0,2,1,2,3,4,0,3,0,2,4,1
59,4,27,65,19,4,3,2,4,7,0,0,0,5,3,0,2,0,0,1,1,4,1,0,2,3,0,4,1,1,4,4,1,2,2,4,2,1,0,4,0,0,1,1,3,4,2,0,4,0,1,4,1,0,1,3,2,1,0,1
42,2,78,67,0,1,1,2,9,3,3,3,4,1,2,1,0,0,2,1,1,4,0,1,2,3,1,1,2,2,0,1,0,1,1,1,0,0,1,2,1,1,0,1,4,0,0,2,0,3,3,2,4,1,1,2,1,4,1,3
38,2,30,38,6,4,1,0,17,2,4,0,1,4,3,0,2,2,1,1,1,4,2,1,2,3,2,1,4,0,3,1,3,1,4,1,2,3,3,3,0,1,2,1,1,0,0,1,0,0,2,4,4,0,3,3,0,3,4,0
14,1,35,6,0,1,0,1,20,0,3,0,4,1,2,3,1,1,0,1,0,2,2,1,4,2,4,1,1,4,4,1,0,4,4,3,0,1,1,2,2,2,4,4,4,4,0,1,2,0,1,2,1,3,3,0,0,2,2,3
38,2,79,37,18,0,0,1,23,3,2,3,4,4,0,3,2,3,1,1,1,0,1,2,2,3,2,3,2,3,3,1,0,0,4,3,3,1,2,4,0,0,3,2,3,2,1,4,3,3,2,0,3,3,0,2,4,4,2,3
89,1,9,28,8,0,0,3,10,5,0,2,4,2,3,0,0,0,2,2,3,0,4,3,4,2,2,4,0,2,1,4,1,4,0,1,2,4,3,0,0,0,0,1,0,4,0,1,0,4,0,4,3,0,3,2,4,2,4,0
24,3,77,36,1,0,1,1,23,3,2,1,4,3,1,2,0,0,2,1,1,1,4,2,2,3,1,0,4,0,0,3,0,4,1,4,1,1,1,1,4,0,0,1,3,0,4,3,4,2,4,4,2,3,0,4,0,1,4,4
44,4,37,18,4,0,0,3,7,6,0,2,4,2,2,1,3,3,2,2,3,1,4,1,1,4,4,3,3,2,0,4,2,0,0,1,1,0,0,0,4,4,4,3,1,1,0,2,0,4,3,0,0,1,3,0,0,2,4,4
72,0,78,67,18,2,3,0,5,6,2,0,1,5,1,2,2,3,4,4,0,3,0,0,2,0,2,4,0,1,1,1,0,0,1,0,0,3,3,0,1,0,2,0,0,0,3,0,0,0,3,3,1,0,3,3,3,2,0,0
59,1,57,0,7,2,1,2,23,6,3,0,1,4,2,1,2,2,1,3,0,0,0,1,4,2,1,1,2,3,3,2,4,1,1,1,0,3,0,4,1,2,0,1,4,0,0,2,2,1,0,0,1,1,1,1,2,2,1,2
15,3,66,95,4,4,2,1,12,3,4,2,4,2,2,1,0,3,0,2,2,1,4,1,0,1,2,4,0,2,1,3,3,0,0,0,0,0,2,2,2,3,1,4,4,0,3,0,0,1,4,4,0,1,2,4,3,1,1,1
64,0,10,2,15,3,0,1,21,7,1,1,1,1,1,2,2,3,4,3,0,3,1,0,0,1,1,1,2,1,4,0,4,0,1,4,1,4,1,1,0,0,0,0,4,0,2,0,0,0,0,0,4,4,2,0,4,2,3,2
55,4,96,77,4,1,0,0,18,9,0,3,0,0,2,1,1,2,3,1,1,3,3,1,3,0,4,1,0,0,2,0,0,4,4,1,0,3,1,3,0,0,0,3,0,0,3,3,2,4,0,4,2,3,4,0,4,3,4,1
97,4,20,31,2,0,0,1,15,4,3,0,0,5,2,1,0,1,3,1,1,3,4,0,1,4,1,0,4,1,1,2,1,0,4,0,1,4,1,1,3,4,3,2,0,0,0,0,0,4,0,2,2,4,0,0,4,4,0,2
51,2,24,50,18,4,1,1,20,0,1,1,0,4,4,4,1,0,2,2,3,4,4,3,4,2,3,4,1,0,0,0,1,0,0,4,4,1,3,0,4,0,3,0,1,4,0,0,1,0,0,0,4,0,2,3,1,4,4,3
80,1,56,90,11,4,0,3,3,7,2,0,1,5,2,1,1,3,4,2,3,2,4,2,2,3,2,4,0,1,1,4,1,0,4,1,0,0,1,2,1,1,1,1,0,0,3,4,0,4,0,3,1,3,2,0,0,1,2,4
46,4,27,65,2,1,3,1,4,9,1,0,4,2,4,4,0,0,2,1,1,4,0,1,2,3,1,2,0,2,1,1,1,2,2,0,0,0,3,0,4,1,0,1,3,0,0,0,1,0,0,2,3,2,0,0,4,2,0,1
80,1,77,0,13,0,2,1,5,4,3,2,1,3,2,0,0,3,0,2,3,1,3,4,2,3,1,4,1,1,1,2,1,0,3,0,2,2,3,2,1,1,1,1,0,4,0,4,0,0,1,4,0,0,0,0,4,1,4,4
65,2,35,6,5,1,3,2,6,8,2,3,1,5,3,0,1,3,4,1,1,0,4,3,3,0,2,1,4,1,1,1,1,2,2,1,2,0,3,0,0,0,0,1,3,3,4,1,3,0,1,0,4,1,2,4,4,2,4,0
14,1,48,85,11,2,2,0,2,9,2,1,1,1,2,1,0,4,4,1,1,3,2,2,0,1,0,3,3,3,4,0,3,2,3,0,0,0,1,4,0,3,4,1,3,1,3,1,0,1,0,4,1,3,0,4,0,1,2,3
76,1,92,33,11,1,1,1,9,0,4,3,2,2,0,3,1,2,0,1,1,4,4,3,2,3,0,1,0,0,1,0,0,1,0,3,1,2,3,3,2,1,0,1,1,0,3,1,1,1,0,4,1,3,0,0,3,2,0,1
58,2,32,47,0,4,2,3,4,0,0,0,1,3,1,2,3,0,4,4,4,2,0,1,2,3,3,4,1,0,1,3,0,2,0,2,2,2,3,2,0,1,0,2,2,4,3,2,2,3,2,1,1,4,3,3,3,4,2,3
59,1,6,32,17,4,2,3,12,3,1,3,1,4,2,1,3,0,4,1,1,4,2,2,2,3,0,2,3,3,3,3,1,2,0,0,2,0,4,2,0,1,0,0,0,4,0,3,4,1,1,4,0,3,3,3,1,2,2,4
76,1,17,73,11,4,0,1,21,7,3,2,1,3,2,1,2,2,1,1,1,3,1,3,2,3,0,4,1,1,1,3,0,4,4,0,0,0,1,4,1,0,1,1,3,1,2,0,1,2,0,0,0,4,2,2,4,1,0,3
16,4,82,3,1,2,1,0,4,5,3,0,4,4,3,0,0,0,2,1,1,0,2,0,3,0,4,4,3,3,3,3,1,4,1,0,4,4,3,1,4,1,2,1,0,0,3,0,2,0,1,3,3,1,2,3,1,4,0,2
36,4,27,65,2,0,2,1,23,3,3,0,0,5,1,2,1,3,0,1,1,4,3,4,2,3,0,3,2,3,1,1,2,0,3,2,1,0,0,2,2,0,3,3,0,2,1,1,3,0,0,0,0,1,0,0,3,2,3,3
67,1,41,60,16,3,0,2,17,9,0,0,1,0,3,0,1,2,3,2,3,0,0,1,2,3,1,0,4,0,2,1,4,4,4,0,2,0,0,3,3,2,1,1,0,3,1,2,0,2,1,4,2,1,3,2,2,2,3,3
18,4,66,95,18,1,1,2,21,9,3,2,0,4,2,4,1,2,3,1,1,4,3,4,0,1,1,0,4,0,3,1,0,1,0,4,4,3,1,1,0,3,0,1,0,3,4,1,0,4,1,4,0,2,2,4,0,2,4,1
10,0,80,79,1,2,1,3,18,1,3,0,1,4,1,2,0,4,4,1,1,2,0,1,2,1,1,3,3,0,1,4,1,4,0,2,4,4,4,0,2,3,1,3,4,1,0,1,2,0,3,3,4,1,3,0,0,1,0,1
63,0,42,51,2,1,3,1,4,9,3,3,1,0,2,0,0,0,2,1,1,0,0,1,2,3,4,3,3,3,0,4,4,0,3,0,0,1,4,1,0,1,1,1,0,2,4,2,2,0,0,4,4,2,2,4,1,1,4,4
46,4,55,94,0,1,1,2,15,4,0,0,1,3,0,3,3,2,1,3,0,4,0,1,3,2,0,4,1,0,0,3,0,1,1,3,1,3,0,4,0,1,3,2,4,4,3,4,0,2,1,4,1,3,0,3,0,2,1,2
61,3,71,26,10,3,2,2,21,9,2,0,1,5,3,0,1,0,0,2,3,0,1,2,2,3,3,0,2,1,4,2,4,1,3,0,0,1,0,2,2,1,3,0,0,0,1,4,0,1,0,3,4,1,1,0,0,2,2,1
85,0,73,34,11,4,3,2,23,6,0,3,1,1,0,3,1,2,3,2,3,0,1,2,3,0,0,1,0,4,4,1,0,0,0,3,3,0,0,3,3,0,2,1,0,1,0,3,0,0,0,0,4,3,1,3,1,4,0,1
77,4,47,96,11,1,3,0,5,6,0,0,4,1,1,2,4,3,4,2,3,2,4,2,1,4,2,1,4,2,4,2,1,0,2,2,4,3,0,0,0,4,0,4,0,0,4,0,0,0,4,4,2,1,2,4,2,1,2,4
94,3,95,0,9,4,1,3,5,8,2,0,1,5,2,1,0,3,0,1,1,2,1,3,3,0,1,1,2,3,0,2,2,1,1,1,0,1,1,3,2,0,0,1,1,0,1,0,1,1,4,2,2,3,2,0,0,2,4,1
7,2,92,33,0,2,0,2,11,8,3,3,1,0,2,1,0,2,1,2,1,4,3,4,4,2,4,4,4,0,2,1,2,4,4,0,0,2,3,4,0,1,4,3,3,3,0,3,3,0,4,0,4,1,1,1,0,1,4,3
93,0,12,98,8,1,1,2,5,5,3,1,1,5,3,3,0,0,2,3,1,1,1,0,4,2,1,0,4,0,1,1,0,1,1,0,3,3,2,1,0,2,4,1,3,3,4,0,0,0,0,4,0,4,2,2,2,1,2,2
86,3,3,76,12,0,1,2,4,7,3,3,3,5,2,1,3,3,2,1,1,4,2,2,3,0,1,4,1,3,0,3,2,1,1,1,0,1,1,1,0,4,2,1,0,0,2,3,4,2,4,0,0,4,2,2,3,2,3,3
76,1,94,25,15,0,0,1,3,7,2,0,1,5,2,1,3,3,2,1,1,2,1,3,2,3,2,4,0,1,3,4,0,4,4,0,0,2,2,0,4,2,0,2,1,0,0,1,0,4,1,2,0,4,3,2,3,2,0,2
73,1,43,21,5,0,1,2,8,0,0,1,3,2,2,1,3,4,0,1,1,4,1,0,4,2,1,0,4,0,1,2,2,2,0,1,0,0,4,1,3,2,0,1,3,0,4,0,2,4,0,0,0,2,2,0,3,0,1,1
9,0,79,37,4,1,0,1,23,3,3,3,1,0,0,3,4,4,1,2,3,0,1,4,1,4,1,4,1,0,0,2,4,4,4,3,3,1,1,4,1,4,4,3,0,4,0,1,1,0,3,1,2,0,2,2,0,4,2,1
81,4,94,25,1,0,3,3,13,7,2,3,4,4,1,2,2,0,0,1,1,0,4,3,3,0,3,4,1,0,3,2,0,2,0,0,3,1,0,3,1,1,2,3,3,0,0,1,0,4,0,2,0,0,1,0,0,2,0,1
99,1,44,54,5,0,1,2,20,8,4,1,3,1,4,4,0,3,3,1,1,3,4,4,2,3,1,4,1,4,4,1,3,1,1,4,4,2,4,1,3,1,0,1,0,0,3,2,0,1,0,4,0,3,3,0,3,2,2,1
16,4,44,54,7,0,0,1,14,2,3,0,1,4,3,0,2,4,3,2,3,0,3,0,4,2,2,1,4,0,0,0,2,0,0,1,2,2,0,3,3,2,4,1,0,3,4,0,0,0,1,3,1,3,0,3,4,2,2,3
80,1,90,89,18,3,1,1,15,4,3,0,1,4,2,1,0,2,1,1,0,2,4,2,2,3,3,4,1,3,0,2,2,0,1,1,2,2,0,4,0,0,0,1,4,0,2,3,4,1,0,3,2,3,2,2,2,4,2,2
68,0,40,82,0,0,3,3,17,5,3,2,4,3,4,0,1,4,1,1,0,4,3,4,2,3,4,0,2,0,1,2,3,3,2,1,2,4,0,4,0,2,3,2,0,0,0,4,3,0,3,0,2,3,3,1,3,3,3,3
43,2,44,54,18,0,3,0,3,0,1,3,1,4,2,4,0,2,1,1,1,0,4,3,2,3,1,0,0,3,0,1,3,2,2,1,4,0,0,4,0,0,0,1,3,2,0,0,0,3,3,0,4,1,3,2,3,1,2,1
13,2,36,39,7,1,2,2,12,3,0,0,1,3,1,2,4,0,1,2,3,4,1,0,2,3,2,4,1,0,1,1,1,0,3,2,1,0,1,4,0,0,3,3,4,4,3,0,0,3,3,0,1,1,2,4,2,1,1,0
13,4,69,61,18,1,1,3,5,8,2,0,3,1,0,3,3,4,0,3,1,4,4,3,0,1,2,4,0,0,4,1,2,1,1,3,0,0,3,3,1,3,0,0,0,0,3,3,3,0,4,4,0,2,1,4,2,1,1,3
52,1,55,94,13,1,3,2,8,9,2,3,1,5,3,0,4,0,0,4,3,3,4,0,4,2,4,0,2,1,4,0,0,2,2,0,4,3,3,1,1,0,4,1,0,2,0,3,0,1,3,1,1,4,3,0,4,0,2,4
26,3,59,0,4,1,1,2,13,5,1,0,4,2,1,0,1,2,3,2,3,4,1,0,0,1,2,1,4,4,0,2,4,4,1,1,2,3,4,3,0,0,0,0,1,3,1,0,0,1,4,4,3,2,1,1,1,3,4,3
68,2,44,54,0,1,1,2,8,9,0,0,0,3,4,4,1,0,2,2,1,4,4,3,4,2,1,1,2,0,1,1,0,1,0,4,0,1,2,0,4,0,0,0,3,2,1,1,2,0,2,4,0,2,3,0,3,4,1,3
94,3,58,13,17,4,2,0,2,9,3,2,1,3,1,2,1,0,2,1,1,2,1,3,2,3,0,2,3,1,0,1,1,0,0,4,4,1,1,1,0,1,3,4,3,1,0,3,1,1,0,4,1,3,1,3,2,4,2,0
81,4,14,93,12,4,2,3,20,6,2,3,1,5,0,3,1,0,2,4,4,0,0,1,2,3,0,0,4,3,4,0,1,2,0,3,2,0,0,0,0,1,0,2,1,4,4,2,0,0,0,1,2,1,2,0,3,1,0,4
76,1,2,66,19,4,3,0,14,1,0,2,2,3,2,1,1,4,1,0,2,1,2,3,3,0,3,0,2,0,0,2,2,0,3,1,1,4,2,0,1,0,2,1,0,0,1,1,1,3,1,4,1,4,2,0,4,2,4,1
49,1,77,36,13,0,2,2,21,9,0,0,4,0,2,1,2,2,1,2,3,4,1,0,2,3,0,1,0,2,0,3,2,2,0,1,0,1,1,1,1,1,3,0,1,0,1,4,0,4,1,0,4,0,4,0,2,4,3,4
31,1,39,8,8,1,1,3,14,1,1,1,1,0,1,2,1,0,2,3,0,3,3,0,0,1,0,1,0,4,1,2,2,1,1,3,1,4,4,0,0,3,2,4,4,0,0,0,0,0,0,2,4,3,0,3,0,2,3,1
79,3,90,89,4,1,0,0,20,3,3,0,1,4,4,4,1,0,2,4,4,0,3,0,2,3,0,1,0,0,3,4,3,4,0,2,4,1,1,2,4,1,0,4,0,2,0,3,0,1,4,3,0,2,4,4,1,1,4,3
22,2,70,74,14,0,2,3,4,0,1,0,1,2,2,1,0,0,2,2,3,2,4,2,4,2,4,4,4,1,1,0,4,2,0,1,0,0,0,2,4,1,4,1,1,3,4,3,0,2,4,2,0,1,2,2,4,0,4,1
32,4,56,90,19,1,2,0,1,0,3,0,1,4,1,2,1,3,4,1,1,1,1,0,3,0,0,3,0,3,4,1,0,2,3,4,1,2,0,0,1,3,0,1,0,0,0,0,2,4,0,4,2,1,4,2,1,4,4,3
3,3,93,41,7,1,2,3,18,1,1,0,4,2,1,2,1,0,0,3,0,3,3,1,0,1,3,0,2,0,0,0,1,2,3,0,1,2,2,0,2,0,3,4,0,2,1,4,0,2,3,3,2,4,0,1,1,2,2,3
64,0,3,76,13,4,1,1,0,6,4,0,1,4,2,1,0,0,2,4,4,3,0,0,2,3,3,4,1,0,3,1,3,0,0,1,0,0,4,1,4,0,1,1,1,0,2,0,0,0,0,0,0,2,4,0,0,2,4,3
14,1,79,37,15,3,0,1,23,3,2,3,1,5,4,4,0,3,0,1,1,1,1,1,4,1,0,1,0,3,1,0,4,0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,0,1,0,4,1,4,2,3,4,4,2,0
13,0,62,56,8,2,3,1,7,1,4,1,1,0,4,4,1,0,2,1,1,0,4,3,2,3,1,1,2,0,2,1,0,4,0,0,4,4,2,1,4,1,0,3,0,0,0,1,4,4,0,2,1,2,3,2,0,1,3,3
42,0,14,93,13,2,1,1,4,0,0,2,4,0,0,3,1,0,2,1,1,1,1,0,2,3,1,0,4,2,2,0,4,1,1,3,0,2,1,1,4,1,3,1,1,3,1,1,2,0,3,4,0,3,3,2,0,0,1,3
57,3,33,97,11,4,0,1,5,5,2,3,1,5,2,1,1,0,2,3,0,1,4,1,2,3,2,1,4,3,3,0,0,0,4,0,0,1,2,1,4,1,1,4,3,3,4,0,3,1,4,3,2,0,0,4,1,4,3,1
95,2,70,74,19,2,1,3,20,6,0,3,1,1,2,1,1,0,2,1,1,4,2,2,2,3,0,4,1,0,0,0,0,2,1,1,0,3,4,0,0,2,0,1,3,4,1,1,0,3,3,4,0,4,1,0,4,4,3,3
79,3,76,46,7,1,2,2,7,6,3,0,2,3,0,2,0,0,2,2,3,4,0,1,0,1,1,4,1,0,1,2,0,2,3,4,1,3,4,1,4,0,2,0,1,0,0,0,2,1,4,3,1,2,0,0,4,2,2,3
76,1,70,74,7,2,1,0,11,5,0,2,1,3,2,1,1,3,4,2,3,4,1,0,2,3,4,4,4,1,0,4,1,4,4,0,0,4,4,2,0,0,3,4,0,0,4,3,2,1,0,0,0,0,2,1,1,0,4,3
12,2,96,77,0,4,2,3,15,0,2,3,1,5,1,2,3,1,3,0,2,4,1,0,4,2,1,3,3,1,4,0,0,0,2,4,3,0,1,2,0,2,3,3,1,0,0,3,4,3,4,4,2,4,3,2,0,1,3,3
24,3,18,17,18,1,1,2,5,5,3,1,4,1,4,4,2,2,1,1,1,0,0,1,4,2,0,2,3,1,0,0,1,1,0,0,4,3,2,3,0,2,0,1,3,1,4,2,2,0,1,2,1,2,1,0,0,4,2,0
93,1,85,30,9,4,1,3,14,1,3,2,1,3,4,4,0,3,0,1,1,3,4,0,1,4,3,0,2,0,0,4,0,1,1,4,0,1,4,2,1,0,0,1,3,2,0,0,2,1,3,0,0,1,0,0,3,1,3,2
42,0,86,48,17,1,0,1,13,5,2,0,4,2,0,3,0,2,0,1,1,2,1,3,3,0,1,1,2,2,0,0,1,0,4,1,4,4,4,1,2,3,0,1,4,1,0,3,0,0,0,3,0,4,0,0,3,4,1,1
22,2,70,74,4,4,2,2,3,0,0,2,1,3,2,1,4,2,2,2,2,1,3,4,1,4,3,1,0,1,0,2,0,0,0,0,1,2,3,0,0,4,1,2,1,0,0,4,0,0,0,0,2,1,1,4,4,1,1,3
9,0,76,46,11,0,1,3,13,7,2,0,1,5,1,2,2,1,2,1,1,4,2,2,0,1,1,0,4,1,1,0,2,1,0,2,1,1,2,1,0,3,0,2,3,3,4,3,4,2,3,0,4,3,2,4,0,1,2,3
92,1,30,38,5,3,0,3,7,2,3,3,4,1,2,1,1,0,3,2,3,3,3,1,2,3,2,1,4,3,4,1,3,1,4,1,2,2,3,2,0,1,0,0,0,0,4,2,2,0,1,3,1,1,4,2,3,2,4,3
7,4,42,51,16,4,3,2,12,3,3,3,3,5,0,3,2,3,4,2,3,1,1,0,2,3,2,4,0,1,1,4,3,0,3,0,3,0,1,1,0,1,3,1,3,0,0,0,0,4,1,0,0,1,1,1,0,4,4,1
77,4,95,49,7,0,0,1,10,9,3,0,4,1,1,2,2,4,3,2,3,1,2,3,0,1,2,3,2,2,0,4,4,4,4,2,1,1,1,3,3,0,4,0,1,2,0,1,1,0,2,4,0,0,2,1,2,3,2,1
63,4,0,20,14,2,3,0,15,0,4,3,1,1,2,1,0,2,1,3,1,4,3,4,3,0,2,3,2,4,4,3,1,0,2,0,1,2,4,0,1,4,0,2,0,2,0,2,3,4,1,3,2,0,1,3,1,3,2,1
50,4,14,93,19,1,2,0,6,8,2,0,1,5,4,0,1,3,4,4,4,4,0,1,1,1,0,4,1,1,1,1,3,1,3,4,2,2,1,0,0,1,1,0,1,4,2,2,2,4,2,4,1,0,0,4,0,4,2,4
63,4,7,75,8,1,1,1,4,9,2,1,4,3,4,4,2,2,1,1,1,1,3,4,0,1,2,2,3,1,0,2,3,1,0,4,4,3,0,0,0,1,3,1,3,0,2,4,2,0,2,4,2,3,1,2,3,4,1,1
93,0,37,18,0,4,2,3,4,0,3,2,1,3,2,1,0,3,2,1,1,4,3,4,3,0,4,4,4,1,1,1,2,0,0,0,3,2,4,2,4,0,0,1,0,0,4,4,3,0,0,4,1,0,1,3,0,1,1,1
2,0,20,31,5,4,2,1,3,7,4,3,1,0,2,1,3,0,4,1,1,3,2,2,2,3,1,4,1,3,2,2,3,0,0,0,0,1,1,0,1,1,3,3,0,0,0,1,0,0,0,2,2,4,1,2,2,4,2,2
35,3,44,54,0,4,0,2,3,0,2,3,4,4,1,2,4,0,0,2,3,0,3,0,0,3,4,4,4,3,0,1,3,4,4,4,0,2,4,2,2,1,2,1,0,3,4,0,2,2,4,1,2,4,0,1,4,4,2,3
15,3,99,72,8,4,3,2,15,4,1,0,4,2,0,3,2,2,1,1,1,3,0,1,2,3,1,3,3,0,0,4,1,0,3,2,3,2,2,4,0,2,0,3,3,2,0,0,0,0,0,0,0,1,2,2,4,1,1,4
42,0,94,25,1,1,0,2,4,7,3,3,1,0,2,1,4,0,0,3,0,0,2,4,2,3,1,3,3,0,2,2,3,4,4,0,0,1,0,2,1,0,3,0,4,1,4,1,0,1,0,0,0,3,0,2,2,1,0,3
18,2,35,6,14,4,1,1,18,8,0,3,1,1,2,1,2,2,1,3,0,4,3,4,2,3,1,4,2,4,0,4,0,0,1,1,1,2,1,4,1,1,0,2,4,0,1,3,1,3,3,4,2,0,1,4,1,2,4,2
74,4,32,47,14,0,2,2,20,8,2,1,1,2,4,4,2,0,0,1,1,0,0,1,2,3,3,4,1,2,0,3,1,0,3,0,4,2,3,3,2,0,1,2,1,0,3,2,3,4,1,2,1,0,3,4,3,2,1,3
93,0,69,61,19,1,2,1,10,9,3,0,2,3,2,1,3,0,4,1,1,4,4,3,1,4,1,1,2,0,0,2,3,2,3,0,1,0,1,0,1,4,1,3,0,0,1,1,0,2,0,0,3,2,1,2,3,1,4,3
69,4,72,3,2,1,3,2,8,9,2,3,4,4,2,1,3,4,0,2,3,1,1,0,0,1,2,1,4,3,3,0,1,2,2,1,2,0,4,3,2,3,3,0,0,3,4,1,0,4,0,3,4,1,4,4,4,2,1,3
44,4,42,51,2,1,3,2,5,5,3,3,0,2,2,1,1,1,0,3,0,3,4,4,2,3,0,1,0,2,0,4,3,4,2,0,1,1,2,2,2,0,4,0,4,1,0,2,2,0,0,1,3,3,2,4,1,2,2,0
34,2,94,0,18,4,1,3,4,0,3,0,4,0,0,3,4,0,3,2,3,4,2,2,4,2,0,4,1,0,4,2,0,1,1,3,0,2,0,1,0,2,3,1,0,4,2,3,0,3,2,0,1,3,2,0,0,2,0,3
31,1,21,78,7,4,0,2,21,9,4,0,1,4,2,1,3,2,1,1,1,4,1,0,3,0,2,2,3,4,1,1,3,0,0,0,1,1,4,0,0,0,0,1,3,0,0,0,4,1,1,2,2,1,0,1,0,2,2,2
50,4,9,28,14,1,3,2,20,8,2,1,4,3,1,2,3,4,0,3,0,4,1,0,2,3,0,4,1,1,0,4,2,1,3,3,1,2,3,3,1,0,2,0,0,4,2,4,2,4,0,4,0,2,2,0,2,4,1,2
