ProviderNumber,HospitalName,City,State,ZIPCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Sample,StateAvg
450032,GOOD SHEPHERD MEDICAL CENTER MARSHALL,MARSHALL,TX,75670,HARRISON,9039276712,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,29 patients,TX_PN-7
110051,UNION GENERAL HOSPITAL,BLAIRSVILLE,GA,30512,UNION,7067452111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,67 patients,GA_PN-7
51323,COLORADO RIVER MEDICAL CENTER,NEEDLES,CA,92363,SAN BERNARDINO,7603264531,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,CA_SCIP-INF-4
310047,SHORE MEMORIAL HOSPITAL,SOMERS POINT,NJ,8244,ATLANTIC,6096533545,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),72 patients,NJ_HF-3
400102,HOSPITAL MATILDE BRENES,BAYAMON,PR,959,BAYAMON,7876225420,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,13 patients,PR_HF-1
281344,CHERRY COUNTY HOSPITAL,VALENTINE,NE,69201,CHERRY,4023762525,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,NE_SCIP-INF-4
371314,PHYSICIANS' HOSPITAL IN ANADARKO,ANADARKO,OK,73005,CADDO,4052472551,Critical Access Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,,OK_SCIP-CARD-2
510072,WETZEL COUNTY HOSPITAL,NEW MARTINSVILLE,WV,26155,WETZEL,3044558000,Acute Care Hospitals,Government - Local,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,63 patients,WV_HF-1
530009,MEMORIAL HOSPITAL OF CARBON COUNTY,RAWLINS,WY,82301,CARBON,3073242221,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,14 patients,WY_PN-4
501332,TRI-STATE MEMORIAL HOSPITAL,CLARKSTON,WA,99403,ASOTIN,5097585511,Critical Access Hospitals,Government - Local,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,2 patients,WA_AMI-5
50067,OAK VALLEY DISTRICT HOSPITAL,OAKDALE,CA,95361,STANISLAUS,2098473011,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,38 patients,CA_PN-5C
140080,RHC ST FRANCIS HOSPITAL,EVANSTON,IL,60202,COOK,8473164000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,343 patients,IL_SCIP-INF-2
100137,HEART OF FLORIDA REGIONAL MEDICAL CENTER,DAVENPORT,FL,33837,POLK,8634224971,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),107 patients,FL_PN-6
390278,EAGLEVILLE HOSPITAL,EAGLEVILLE,PA,19408,MONTGOMERY,2155396000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,PA_SCIP-VTE-1
330045,HUNTINGTON HOSPITAL,HUNTINGTON,NY,11743,SUFFOLK,6313512000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,24 patients,NY_PN-4
181331,MCDOWELL ARH HOSPITAL,MC DOWELL,KY,41647,FLOYD,6063773400,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,59 patients,KY_HF-2
320062,CROWNPOINT PHS INDIAN HOSPITAL,CROWNPOINT,NM,87313,MCKINLEY,5057865291,Acute Care Hospitals,Government - Federal,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,10 patients,NM_HF-1
70016,SAINT MARYS HOSPITAL,WATERBURY,CT,6706,NEW HAVEN,2035746000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,454 patients,CT_SCIP-INF-2
450539,COVENANT HOSPITAL PLAINVIEW,PLAINVIEW,TX,79072,HALE,8062965531,Acute Care Hospitals,Voluntary non-profit - Church,No,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,3 patients,TX_AMI-5
330259,MERCY MEDICAL CENTER,ROCKVILLE CENTRE,NY,11570,NASSAU,5167052525,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,5 patients,NY_AMI-4
42029F,CHARLESTON VA MEDICAL CENTER,CHARLESTON,SC,29401,HOT SPRING,8435775011,Acute Care - VA Medical Center,Government Federal,No,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,53 patients,SC_HF-4
330226,UNITY HOSPITAL OF ROCHESTER,ROCHESTER,NY,14626,MONROE,5857237000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,208 patients,NY_AMI-2
511309,MORGAN CTY WAR MEMORIAL,BERKELEY SPRINGS,WV,25411,MORGAN,3042581234,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,WV_AMI-8A
150100,ST MARY'S MEDICAL CENTER OF EVANSVILLE INC,EVANSVILLE,IN,47750,VANDERBURGH,8124854000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),1071 patients,IN_SCIP-INF-3
230078,COMMUNITY HOSPITAL,WATERVLIET,MI,49098,BERRIEN,2694633111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),0 patients,MI_AMI-3
490024,CARILION MEDICAL CENTER,ROANOKE,VA,24033,ROANOKE CITY,5409819407,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,192 patients,VA_PN-4
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL,DALLAS,TX,75390,DALLAS,2148793758,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,109 patients,TX_PN-5C
241350,MERCY HOSPITAL & HEALTH CARE CENTER,MOOSE LAKE,MN,55767,CARLTON,2184854481,Critical Access Hospitals,Government - Hospital District or Authority,No,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,0 patients,MN_AMI-4
130049,KOOTENAI MEDICAL CENTER,COEUR D'ALENE,ID,83814,KOOTENAI,2086662003,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,163 patients,ID_SCIP-INF-4
50289,SETON MEDICAL CENTER,DALY CITY,CA,94015,SAN MATEO,6509924000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,133 patients,CA_PN-7
370008,NORMAN REGIONAL HEALTH SYSTEM,NORMAN,OK,73070,CLEVELAND,4053211700,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,44 patients,OK_AMI-8A
330201,KINGSBROOK JEWISH MEDICAL CENTER,BROOKLYN,NY,11203,KINGS,7186045789,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,248 patients,NY_PN-7
521300,EAGLE RIVER MEM HSPTL,EAGLE RIVER,WI,54521,VILAS,7154797411,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,WI_SCIP-INF-3
250122,NATCHEZ COMMUNITY HOSPITAL/SWING BED,NATCHEZ,MS,39120,ADAMS,6014456205,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,65 patients,MS_PN-7
250051,KILMICHAEL HOSPITAL,KILMICHAEL,MS,39747,MONTGOMERY,6622624311,Acute Care Hospitals,Government - Hospital District or Authority,No,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,,MS_AMI-5
360017,GRANT MEDICAL CENTER,COLUMBUS,OH,43215,FRANKLIN,6145669978,Acute Care Hospitals,Voluntary non-profit - Church,No,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ?C not a razor),869 patients,OH_SCIP-INF-6
50697,PATIENTS' HOSPITAL OF REDDING,REDDING,CA,96001,SHASTA,5302258700,Acute Care Hospitals,Proprietary,No,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),90 patients,CA_SCIP-INF-3
50101,SUTTER SOLANO MEDICAL CENTER,VALLEJO,CA,94589,SOLANO,7075545280,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,57 patients,CA_PN-7
50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,CA,90028,LOS ANGELES,2134133000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,240 patients,CA_SCIP-VTE-1
430083,PHS INDIAN HOSPITAL AT EAGLE BUTTE,EAGLE BUTTE,SD,57625,DEWEY,6059643005,Acute Care Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,SD_SCIP-INF-2
360270,MERCY HOSPITAL OF DEFIANCE,DEFIANCE,OH,43512,DEFIANCE,4197828444,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,OH_AMI-7A
45063F,VA WEST TEXAS HEALTHCARE SYSTEM,BIG SPRING,TX,79720,HOWARD,4322637361,Acute Care - VA Medical Center,Government Federal,No,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,13 patients,TX_HF-4
310070,SAINT PETER'S UNIVERSITY HOSPITAL,NEW BRUNSWICK,NJ,8901,MIDDLESEX,7327457944,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),8 patients,NJ_AMI-3
140185,MEMORIAL HOSPITAL,BELLEVILLE,IL,62226,SAINT CLAIR,6182337750,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,176 patients,IL_AMI-2
180095,CRITTENDEN HEALTH SYSTEM,MARION,KY,42064,CRITTENDEN,2709655281,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,19 patients,KY_AMI-2
670027,ACUITY HOSPITAL OF HOUSTON,HOUSTON,TX,77004,HARRIS,7137950200,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),,TX_AMI-3
50547,SONOMA DEVELOPMENTAL CENTER,ELDRIDGE,CA,95431,SONOMA,7079386393,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,1 patients,CA_PN-3B
50471,GOOD SAMARITAN HOSPITAL,LOS ANGELES,CA,90017,LOS ANGELES,2139772121,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,315 patients,CA_SCIP-VTE-1
121308,KULA HOSPITAL,KULA,HI,96790,MAUI,8088781221,Critical Access Hospitals,Government - State,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,,HI_PN-7
161357,PALO ALTO COUNTY HOSPITAL,EMMETSBURG,IA,50536,PALO ALTO,7128525500,Critical Access Hospitals,Government - Local,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,IA_AMI-7A
510053,ST JOSEPH HOSPITAL,BUCKHANNON,WV,26201,UPSHUR,3044722000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,33 patients,WV_SCIP-INF-2
100161,CENTRAL FLORIDA REGIONAL HOSPITAL,SANFORD,FL,32771,SEMINOLE,4073214500,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,180 patients,FL_AMI-1
340035,FIRSTHEALTH RICHMOND MEMORIAL HOSPITAL,ROCKINGHAM,NC,28379,RICHMOND,9104173000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,48 patients,NC_SCIP-INF-1
380089,LEGACY MERIDIAN PARK HOSPITAL,TUALATIN,OR,97062,WASHINGTON,5036921212,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,190 patients,OR_HF-2
220116,TUFTS MEDICAL CENTER,BOSTON,MA,2111,SUFFOLK,6176365000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,127 patients,MA_PN-3B
381306,WALLOWA MEMORIAL HOSPITAL,ENTERPRISE,OR,97828,WALLOWA,5414263111,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,11 patients,OR_PN-3B
521332,SPOONER HEALTH SYS,SPOONER,WI,54801,WASHBURN,7156352111,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,33 patients,WI_PN-5C
400127,ADMIN DE SERVICIOS MEDICOS  PUERTO RIC,SAN JUAN,PR,935,SAN JUAN,7877773535,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ?C not a razor),,PR_SCIP-INF-6
180066,LOGAN MEMORIAL HOSPITAL,RUSSELLVILLE,KY,42276,LOGAN,2707264011,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,119 patients,KY_PN-3B
50754,MENLO PARK SURGICAL HOSPITAL,MENLO PARK,CA,94025,SAN MATEO,6503248500,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,,CA_HF-4
181316,MARY BRECKINRIDGE HOSPITAL,HYDEN,KY,41749,LESLIE,6066722901,Critical Access Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,,KY_SCIP-CARD-2
50360,MARIN GENERAL HOSPITAL,GREENBRAE,CA,94904,MARIN,4159257900,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,31 patients,CA_AMI-8A
241331,ALBANY AREA HOSPITAL,ALBANY,MN,56307,STEARNS,3208452121,Critical Access Hospitals,Voluntary non-profit - Church,No,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,0 patients,MN_SCIP-VTE-1
330059,MONTEFIORE MEDICAL CENTER,BRONX,NY,10467,BRONX,7189204321,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,354 patients,NY_PN-2
381314,SAMARITAN PACIFIC COMMUNITY HOSPITAL,NEWPORT,OR,97365,LINCOLN,5412652244,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),49 patients,OR_SCIP-INF-3
101309,HENDRY REGIONAL MEDICAL CENTER,CLEWISTON,FL,33440,HENDRY,8639023033,Critical Access Hospitals,Voluntary non-profit - Other,No,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,72 patients,FL_HF-2
520136,WHEATON FRANCISCAN HEALTHCARE- ST JOSEPH,MILWAUKEE,WI,53210,MILWAUKEE,4144472000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,30 patients,WI_AMI-8A
450137,BAYLOR ALL SAINTS MEDICAL CENTER AT FW,FORT WORTH,TX,76104,TARRANT,8179262544,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,208 patients,TX_AMI-2
111313,PUTNAM GENERAL HOSPITAL,EATONTON,GA,31024,PUTNAM,7064852711,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,GA_SCIP-INF-1
10005,MARSHALL MEDICAL CENTER SOUTH,BOAZ,AL,35957,MARSHALL,2565938310,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,14 patients,AL_SCIP-CARD-2
140064,ST MARY MEDICAL CENTER,GALESBURG,IL,61401,KNOX,3093443161,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,IL_AMI-7A
290001,RENOWN REGIONAL MEDICAL CENTER,RENO,NV,89502,WASHOE,7759824100,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,148 patients,NV_PN-5C
361309,HENRY COUNTY HOSPITAL; INC,NAPOLEON,OH,43545,HENRY,4195924015,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0 patients,OH_SCIP-INF-4
61328,PAGOSA MOUNTAIN HOSPITAL,PAGOSA SPRINGS,CO,81147,ARCHULETA,9707313700,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,,CO_AMI-5
